Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”,Name: “Table 1 of 1 on page 110 of 128”
Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110,Table: 110
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,GLADE SPRING VOL. FIRE,GLADE SPRING VOL. FIRE,GLADE SPRING VOL. FIRE,,,,,,,,,,
19104,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,11,14,8,9,17,13,16,8,10,0,15,14,135
Exposures,0,0,0,2,0,0,0,0,0,0,0,0,2
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,2,1,1,0,0,0,0,0,0,0,6
,MEADOWVIEW VOL. FIRE,MEADOWVIEW VOL. FIRE,MEADOWVIEW VOL. FIRE,,,,,,,,,,
19105,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,15,15,11,10,15,12,27,12,12,8,9,10,156
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,1,1
,GREEN SPRING VOL. FIRE,GREEN SPRING VOL. FIRE,GREEN SPRING VOL. FIRE,,,,,,,,,,
19107,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,25,17,20,22,18,26,33,22,19,14,12,30,258
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,2,0,2,0,0,1,5,2,0,14
,WASHINGTON CO. VOL. FIRE,WASHINGTON CO. VOL. FIRE,WASHINGTON CO. VOL. FIRE,,,,,,,,,,
19110,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,8,9,19,17,12,17,18,10,18,14,17,11,170
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,0,1,0,0,1,1,0,3,0,10
Page 110 of 128,Page 110 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:33:31 EDT 2013,Thu Mar 14 07:33:31 EDT 2013
