-83.85963,36.55008,School:Rising Springs School (historical)
-83.85908,36.54980,Place of Worship:Rising Spring Church
-83.85463,36.54286,Grave yard:Hatfield Cemetery
-83.80657,36.51313,Grave yard:Watson Cemetery
-83.75074,36.52341,Place of Worship:Mountain View United Methodist Church
-83.75046,36.52119,Grave yard:Thomas Cemetery
-83.74935,36.50619,Place of Worship:Flatwood Chapel
-83.74657,36.52675,Place of Worship:Powell Valley Church
-83.73935,36.52925,Place of Worship:Town Creek Church
-83.73907,36.52952,School:Old Town Creek School (historical)
-83.73796,36.51202,Grave yard:McNew Cemetery
-83.73685,36.52369,Grave yard:Welch Cemetery
-83.73324,36.52536,Grave yard:Bruce Cemetery
-83.72935,36.50841,Place of Worship:Red Hill Missionary Baptist Church
-83.72907,36.50897,School:Red Hill Number Two School (historical)
-83.72824,36.52980,Grave yard:Treece Cemetery
-83.71963,36.50591,Grave yard:Old Red Hill Cemetery
-83.71296,36.51897,School:Keg Branch School (historical)
-83.71213,36.52564,Place of Worship:Providence Church
-83.71157,36.52564,School:Providence School (historical)
-83.69240,36.51869,Place of Worship:Underwood Grove Church
-83.69129,36.53369,Place of Worship:Summey Bridge Church
-83.69018,36.51341,Grave yard:Hooper Cemetery
-83.68685,36.51508,School:Underwood School (historical)
-83.68657,36.50314,Grave yard:Poore Cemetery
-83.62379,36.52064,School:Wylie School
-83.61851,36.52397,Grave yard:Wylie Cemetery
-83.61657,36.52397,Grave yard:Willis Cemetery
-83.64824,36.52564,Grave yard:Chumley Cemetery
-83.61851,36.53397,Grave yard:England Cemetery
-83.67046,36.53703,Grave yard:Marsee Cemetery
-83.68435,36.53814,Grave yard:Kibert Cemetery
-83.66296,36.53897,Grave yard:Rowland Cemetery
-83.65324,36.54119,Grave yard:Chumley Cemetery
-83.64685,36.54147,Grave yard:Grantham Cemetery
-83.63240,36.54453,Place of Worship:Riverview Missionary Baptist Church
-83.66129,36.54592,Grave yard:Ely Cemetery
-83.67435,36.54703,Place of Worship:Arthur United Methodist Church
-83.67351,36.54925,School:Arthur School (historical)
-83.67046,36.54925,Post office:Arthur Post Office
-83.66824,36.55258,Place of Worship:Gap Creek Church
-83.67185,36.55453,Grave yard:Woodson Cemetery
-83.65935,36.55758,School:Livesay Middle School
-83.61740,36.55758,School:Ridgedale School (historical)
-83.64101,36.56230,Place of Worship:Pump Springs Church
-83.61740,36.56480,Grave yard:Flemon Cemetery
-83.66379,36.57119,Grave yard:Cottrell-Johnson Cemetery
-83.63851,36.57592,Grave yard:Scott Cemetery
-83.65407,36.57675,Place of Worship:First Baptist Church of Harrogate
-83.68018,36.57703,School:Tiprell School (historical)
-83.61407,36.49869,Grave yard:Greer Cemetery
-83.57573,36.49897,School:Blairs Creek School (historical)
-83.55573,36.50369,Place of Worship:Cave Springs Baptist Church
-83.61323,36.50814,Grave yard:Freeman Cemetery
-83.61157,36.51092,Grave yard:Ownes Cemetery
-83.59990,36.51203,School:Bacchus School (historical)
-83.61518,36.51786,Place of Worship:Blair Creek Church
-83.55323,36.51786,School:Fergerson School (historical)
-83.57157,36.51953,Grave yard:Cook Cemetery
-83.60851,36.52147,Grave yard:Willis Cemetery
-83.59740,36.52397,School:Highland View School
-83.60046,36.53230,Place of Worship:Mount Pleasant Church
-83.55240,36.53286,Place of Worship:Furgerson Chapel
-83.60907,36.53786,School:Pine Hill School (historical)
-83.60657,36.54147,Grave yard:Ellison Cemetery
-83.55545,36.54369,Grave yard:Parks Cemetery
-83.58768,36.54592,Grave yard:Lambert Cemetery
-83.56240,36.55258,Grave yard:Crain Cemetery
-83.57268,36.55314,School:Little Creek School (historical)
-83.57184,36.55397,Place of Worship:Little Creek Baptist Church
-83.58351,36.56953,Grave yard:Forge Ridge Cemetery
-83.58018,36.57342,School:Forge Ridge High School (historical)
-83.57935,36.57425,Place of Worship:Forge Ridge Baptist Church
-83.54157,36.57758,Grave yard:Dixon Cemetery
-83.60768,36.57814,Place of Worship:Greers Chapel
-83.49378,36.49786,Grave yard:Kesterson Cemetery
-83.53379,36.49925,School:Mason-Bethel School
-83.49990,36.50397,Grave yard:Kesterson Cemetery
-83.51156,36.51064,Grave yard:Campbell Cemetery
-83.49462,36.51147,Grave yard:Burchett Cemetery
-83.52629,36.51425,Place of Worship:Bethel Baptist Church
-83.48017,36.51647,School:Gibson Hall School (historical)
-83.50851,36.52370,Grave yard:Long Cemetery
-83.48795,36.52453,Place of Worship:Cedar Grove Church
-83.47101,36.52675,Grave yard:Campbell Cemetery
-83.51990,36.53092,Grave yard:Cosby Cemetery
-83.49184,36.53397,Grave yard:Hurst Cemetery
-83.52323,36.54258,Place of Worship:Riverside Church
-83.52379,36.54397,School:Riverside School (historical)
-83.53407,36.55203,Grave yard:Cosby Cemetery
-83.49740,36.55314,Grave yard:Oak Grove Cemetery
-83.49573,36.55314,School:Oak Grove School (historical)
-83.49740,36.55342,Place of Worship:Oak Grove Baptist Church
-83.53184,36.55564,Place of Worship:Poplar Grove Missionary Baptist Church
-83.53212,36.55758,School:Poplar Grove School (historical)
-83.53129,36.55814,Grave yard:Cosby Cemetery
-83.46629,36.56342,School:Yeary School
-83.47879,36.56592,Grave yard:Pace Cemetery
-83.51073,36.57092,Grave yard:Liford Cemetery
-83.52351,36.57592,Grave yard:Chadwell Cemetery
-83.80574,36.61064,Place of Worship:Richardson Chapel
-83.80130,36.57869,School:Fork Ridge School
-83.77602,36.59008,Place of Worship:Bennetts Fork Church
-83.77296,36.58925,School:Bosworth School
-83.74185,36.60953,Aerodrome:ARH Heliport
-83.73713,36.61064,Aerodrome:Middlesboro-Bell County Airport
-83.73602,36.60619,School:West End School
-83.72574,36.59369,Place of Worship:Miller Chapel
-83.71296,36.60508,School:Saint Julians School
-83.69268,36.59897,School:Union College Environmental Education Center
-83.68018,36.58425,Place of Worship:Calvary Church
-83.65963,36.58008,School:Lincoln Memorial University
-83.65657,36.58369,Post office:Harrogate Post Office
-83.65546,36.58703,School:Ellen Meyers Elementary School
-83.65546,36.57953,Place of Worship:Harrogate United Methodist Church
-83.64490,36.59147,Grave yard:Harrogate Cemetery
-83.64435,36.60981,School:Sproles Chapel School (historical)
-83.63851,36.58203,Post office:Shawanee Post Office
-83.63574,36.58092,School:Shawanee School (historical)
-83.63546,36.58175,Place of Worship:Landmark Church
-83.63518,36.58147,Place of Worship:Shawanee Baptist Church
-83.62657,36.59925,Grave yard:Ball Cemetery
-83.61157,36.60619,Grave yard:Woodson Cemetery
-83.60879,36.57842,School:Greers School (historical)
-83.60629,36.59203,Place of Worship:Indian Creek Church
-83.76046,36.62230,School:Beans Fork School
-83.74907,36.61869,Grave yard:Hensley Cemetery
-83.72768,36.63286,Place of Worship:Red Oak Baptist Church
-83.72268,36.63508,Grave yard:Johnson Cemetery
-83.70713,36.63925,Place of Worship:Mount Mary Church
-83.70623,36.62441,Grave yard:Roselawn Memorial Gardens
-83.69602,36.61508,Grave yard:Lynch Cemetery
-83.68935,36.69870,Grave yard:Knuckle Cemetery
-83.68352,36.67370,School:Ward Chapel School
-83.68185,36.69147,Grave yard:Henderson Cemetery
-83.66935,36.70564,Place of Worship:Old Cannon Creek Baptist Church
-83.66407,36.68786,Grave yard:Taylors Cemetery
-83.66157,36.66036,Place of Worship:Clear Fork Church
-83.65796,36.65453,Place of Worship:Turner Church
-83.65435,36.73064,Grave yard:Bingham Cemetery
-83.64574,36.70925,Place of Worship:Blue Ridge Church
-83.64185,36.73259,Place of Worship:Manito Church
-83.64129,36.71120,Grave yard:Hurst Cemetery
-83.64018,36.71008,Place of Worship:Yellow Creek Church
-83.63991,36.72897,School:Page School
-83.63907,36.72370,Grave yard:Greene Cemetery
-83.63518,36.70897,Place of Worship:Calvin Church
-83.62963,36.71731,Grave yard:Slusher Cemetery
-83.62574,36.74453,Grave yard:Laurel Hill Cemetery
-83.61463,36.72425,Grave yard:Buell Cemetery
-83.59962,36.59703,Grave yard:Southern Cemetery
-83.58518,36.61592,Grave yard:Gibson Cemetery
-83.57407,36.59981,Grave yard:Jones Cemetery
-83.57185,36.59731,Grave yard:Hammock Cemetery
-83.56935,36.61092,Grave yard:Gibson Cemetery
-83.56601,36.61397,School:Walnut Hill School (historical)
-83.56601,36.60870,Grave yard:Arnold Cemetery
-83.56296,36.58564,Grave yard:Kelly Cemetery
-83.55935,36.61675,Place of Worship:Walnut Hill Church
-83.55601,36.61536,Grave yard:Colson Cemetery
-83.55351,36.58370,School:Fulton School (historical)
-83.55212,36.61620,Grave yard:Ensor Cemetery
-83.55073,36.58314,Place of Worship:Mount Gilead Church
-83.54684,36.59481,Grave yard:Littrell Cemetery
-83.54046,36.58870,Grave yard:Brittian Cemetery
-83.53629,36.59675,Grave yard:Sproles Cemetery
-83.52879,36.62842,School:Elydale Elementary School
-83.51434,36.58036,Grave yard:Brooks Cemetery
-83.50073,36.62647,Place of Worship:Marble Hill Church
-83.49851,36.58036,Place of Worship:Big Spring Union Baptist Church
-83.49795,36.57953,School:Big Spring Union School (historical)
-83.49184,36.59870,Grave yard:Brooks Cemetery
-83.47740,36.62425,Grave yard:Chadwell Cemetery
-83.47379,36.58064,Place of Worship:Red Hill Baptist Church
-83.47351,36.58036,School:Red Hill Number One School (historical)
-83.49546,36.63064,Grave yard:Brooks Cemetery
-83.46962,36.63231,Place of Worship:Chattels Station Church
-83.46434,36.63453,Grave yard:Ball Cemetery
-83.50101,36.63870,Place of Worship:Mountain View Church
-83.51518,36.64370,Grave yard:Bailey Cemetery
-83.49768,36.64425,Grave yard:Brittain Cemetery
-83.50490,36.65064,School:Woodvine School (historical)
-83.48962,36.65370,Grave yard:Rowland Cemetery
-83.49712,36.65425,Place of Worship:Mount Carmel Church
-83.59963,36.66286,Grave yard:Barnett Cemetery
-83.52907,36.67203,Grave yard:Hensley Cemetery
-83.60324,36.68981,Grave yard:Greene Cemetery
-83.49629,36.69509,Grave yard:Wilson Cemetery
-83.55018,36.70425,School:Cubbage School
-83.51463,36.71092,Place of Worship:Bible Church
-83.55990,36.73481,Place of Worship:Oakdale Church
-83.55879,36.73592,Grave yard:Miracle Cemetery
-83.52990,36.74953,Grave yard:Jackson Cemetery
-83.56546,36.75675,Place of Worship:Whipple Church
-83.55546,36.76509,Grave yard:Balkan Cemetery
-83.51518,36.78203,Place of Worship:Upland Church
-83.52185,36.78314,Grave yard:Tacket Hill Cemetery
-83.53046,36.78898,Grave yard:Hall Cemetery
-83.52490,36.79175,Post office:Hulen Post Office
-83.53185,36.79314,School:Blackmont School
-83.43212,36.49925,Grave yard:Walker Cemetery
-83.46156,36.50231,School:Little Valley School
-83.39489,36.50314,Place of Worship:Yellow Springs Church
-83.42517,36.50564,School:New Salem School (historical)
-83.42545,36.50620,Place of Worship:New Salem Church
-83.38434,36.51036,Grave yard:Carpenter Cemetery
-83.40517,36.51703,Grave yard:Ritchie Cemetery
-83.41934,36.51953,School:Hoop Creek School
-83.42295,36.52286,Grave yard:Hopkins Cemetery
-83.38850,36.52509,Grave yard:Overton Cemetery
-83.41295,36.52925,Place of Worship:Hoop Creek Baptist Church
-83.40767,36.53203,Grave yard:Fugate Cemetery
-83.36267,36.53842,Place of Worship:Little Mulberry Church
-83.38739,36.54036,School:Sulphur Hollow School
-83.38795,36.54120,Grave yard:Brooks Cemetery
-83.43184,36.54147,Place of Worship:Riley Memorial Baptist Church
-83.43128,36.54231,School:Riley School (historical)
-83.45212,36.55231,Grave yard:Chadwell Cemetery
-83.40212,36.55259,Grave yard:Overton Cemetery
-83.42462,36.55481,Grave yard:Buchanan Cemetery
-83.38656,36.55648,Grave yard:Parkey Cemetery
-83.45351,36.55897,Grave yard:Martin Cemetery
-83.43212,36.56009,School:Browns School
-83.41906,36.56425,Grave yard:Harkins Cemetery
