,,,Insurance Plans Available in Virginia,Insurance Plans Available in Virginia,Insurance Plans Available in Virginia,Insurance Plans Available in Virginia,
,,,,Insurable Crops,Insured Acres,Total Acres,Percent Insured
,,,,Apples,"9,947","15,000",66.3%
,,,,Barley,"24,324","60,000",40.5%
,,,Cabbage*,,232,800,29.0%
,,,Corn – APH,,"83,997",,17.1%
,,,Corn – CRC,,"145,621",,29.7%
,,,Corn – GRP,,0,"490,000",0.0%
,,,Corn – GRIP,,0,,0.0%
,,,Corn – RA,,"79,874",,16.3%
,,,Cotton – APH,,"29,644",,31.9%
,,,,,,"93,000",
,,,Cotton – CRC,,"46,216",,49.7%
,,,Fresh Market Beans*,,"2,718","5,400",50.3%
,,,Fresh Market Sweet Corn,,20,"3,500",0.6%
,,,Fresh Market Tomatoes,,"2,047","5,700",35.9%
,,,Grain Sorghum – APH,,416,,NA
,,,,,,NA,
,2005,2005,Grain Sorghum – CRC,,376,,NA
,,,,Oats,177,"14,000",1.3%
Virginia,Virginia,Virginia,Peaches,,"1,074","1,260",85.2%
,,,Peanuts – APH,,"18,047",,78.5%
,,,,,,"23,000",
,Crop,Crop,Peanuts – GRP,,0,,0.0%
,,,Potatoes,,"3,153","5,000",63.1%
,,,Processing Beans,,"1,764",NA,NA
Insurance,Insurance,Insurance,Processing Tomatoes,,0,NA,0.0%
,,,Soybeans – APH,,"92,075",,17.4%
,Profile,Profile,Soybeans – CRC,,"198,152",,37.4%
,,,Soybeans – GRP,,0,"530,000",0.0%
,,,Soybeans – GRIP,,0,,0.0%
,,,Soybeans – RA,,"107,946",,20.4%
,,,Tobacco – Burley,,"2,145","2,700",79.4%
,,,Tobacco – Dark Air Cured,,0,NA,0.0%
,,,Tobacco – Fire Cured,,256,340,75.3%
,,,Tobacco – Flue Cured,,"13,109","14,000",93.6%
,,,Wheat – APH,,"45,913",,25.5%
,,,,,,"180,000",
,,,Wheat – CRC,,"60,919",,33.8%
,,,,Total,"970,162","1,443,700",67.2%
,,,Adjusted Gross Revenue,,Liability,"$2,375,506",NA = Not Available
,,,,Clams,Liability,"$8,675,498",
,,,Nursery,,Liability,"$63,896,071",
,,,* Percent Insured may not be reflective of participation as program is only available in select counties.,* Percent Insured may not be reflective of participation as program is only available in select counties.,* Percent Insured may not be reflective of participation as program is only available in select counties.,* Percent Insured may not be reflective of participation as program is only available in select counties.,* Percent Insured may not be reflective of participation as program is only available in select counties.
,,,Pilot Programs,,,,
Raleigh Regional Office,Raleigh Regional Office,Raleigh Regional Office,Adjusted Gross Revenue (AGR),Adjusted Gross Revenue (AGR),26 counties and 14 independent cities in Eastern Virginia,26 counties and 14 independent cities in Eastern Virginia,26 counties and 14 independent cities in Eastern Virginia
Contact:,"Larry Atkinson, Director","Larry Atkinson, Director",Cabbage,,,Carroll,
"Address: 4407 Bland Rd, Ste 160","Address: 4407 Bland Rd, Ste 160","Address: 4407 Bland Rd, Ste 160",,Clams,Accomack,,Northampton
,"Raleigh, NC",27609,,,,,
,,,Fresh Market Beans,,Accomack,,Northampton
Phone:,(919) 875-4880,(919) 875-4880,,,,,
Fax:,(919) 875-4915,(919) 875-4915,,,,,
E-Mail: larry.atkinson@rma.usda.gov,E-Mail: larry.atkinson@rma.usda.gov,E-Mail: larry.atkinson@rma.usda.gov,,,,,
Eastern Regional,Eastern Regional,,,,,,
Compliance Office,Compliance Office,Compliance Office,,,,,
Contact:,"Johnnie Perdue, Director","Johnnie Perdue, Director",,,,,
Address:,"4407 Bland Rd, Ste 280","4407 Bland Rd, Ste 280",,,,,
,"Raleigh, NC",27609,,,,,
Phone:,(919) 875-4930,(919) 875-4930,,,,,
Fax:,(919) 875-4928,(919) 875-4928,,,,,
E-Mail:,,,,,,,
johnnie.perdue@rma.usda.gov,johnnie.perdue@rma.usda.gov,johnnie.perdue@rma.usda.gov,,,,,
"Data current as of February 13, 2006","Data current as of February 13, 2006","Data current as of February 13, 2006",,,,,
,,,Risk Management Agency/USDA,Risk Management Agency/USDA,,,
,,,Virginia,,,
,Fifteen-Year Crop Insurance History,Fifteen-Year Crop Insurance History,Fifteen-Year Crop Insurance History,Fifteen-Year Crop Insurance History,Fifteen-Year Crop Insurance History,
,Policies,,,Gross,,
,Earning,Net Acres,Liability,Premium,Losses,Loss
Year,Premium,Insured,$,$,$,Ratio
1991,"6,561","322,162","139,495,723","6,689,665","4,682,855",0.70
1992,"5,854","291,686","129,803,003","6,876,114","2,992,815",0.44
1993,"5,257","274,936","127,984,681","6,698,857","24,522,862",3.66
1994,"6,267","443,719","143,401,532","8,135,538","5,041,634",0.62
1995,"18,595","1,092,475","209,944,022","11,422,363","16,112,346",1.41
1996,"12,759","918,462","224,366,812","12,428,529","9,811,007",0.79
1997,"10,169","788,023","222,348,446","12,813,169","18,680,707",1.46
1998,"9,350","794,951","238,045,453","14,174,112","26,812,433",1.89
1999,"10,779","937,104","263,337,321","18,187,977","28,303,742",1.56
2000,"10,097","942,600","261,701,377","18,440,580","12,268,024",0.67
2001,"9,550","933,335","282,241,868","19,951,403","14,458,419",0.72
2002,"9,322","960,961","303,983,195","20,835,274","44,677,766",2.14
2003,"8,723","972,163","304,382,099","23,181,981","37,714,377",1.63
2004,"8,672","994,727","342,606,425","28,218,521","15,160,127",0.54
2005,"6,745","970,191","271,780,320","23,361,518","13,011,552",0.56
Total,"138,700","11,637,495","3,465,422,277","231,415,601","274,250,666",1.19
NOTE:,"To see detailed information on the above 15 Year Crop Insurance History by County, go to","To see detailed information on the above 15 Year Crop Insurance History by County, go to","To see detailed information on the above 15 Year Crop Insurance History by County, go to","To see detailed information on the above 15 Year Crop Insurance History by County, go to","To see detailed information on the above 15 Year Crop Insurance History by County, go to","To see detailed information on the above 15 Year Crop Insurance History by County, go to"
RMA’s Summary of Business Application at:,RMA’s Summary of Business Application at:,RMA’s Summary of Business Application at:,http://www3.rma.usda.gov/apps/sob/ and then click on,http://www3.rma.usda.gov/apps/sob/ and then click on,http://www3.rma.usda.gov/apps/sob/ and then click on,http://www3.rma.usda.gov/apps/sob/ and then click on
the “Run Application” button.,the “Run Application” button.,Select the State/County tab and then select the appropriate Year and,Select the State/County tab and then select the appropriate Year and,Select the State/County tab and then select the appropriate Year and,Select the State/County tab and then select the appropriate Year and,Select the State/County tab and then select the appropriate Year and
State to get a listing by County.,State to get a listing by County.,"Select the desired output type – Web Output, Formatted Print, or","Select the desired output type – Web Output, Formatted Print, or","Select the desired output type – Web Output, Formatted Print, or","Select the desired output type – Web Output, Formatted Print, or","Select the desired output type – Web Output, Formatted Print, or"
Download Data to Excel.,Download Data to Excel.,,,,,
,,Risk Management Agency/USDA,Risk Management Agency/USDA,Risk Management Agency/USDA,,
