Tally,,,,,
Report Parameters:,Report Parameters:,,,,
Report Period:,1/1/06 - 12/31/06,Version: Both,Status: All,Released: All,
Report Filters:,No Filters Applied,,,,
,"NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group 2 AND Group 3 etc...)","NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group 2 AND Group 3 etc...)","NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group 2 AND Group 3 etc...)","NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group 2 AND Group 3 etc...)",
State:,VA,,,,
Report FDIDs:,All,,,,
Page 1 of 13,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,4/18/07 9:31:16 AM
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/06 - 12/31/06,1/1/06 - 12/31/06,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,"Fire, other",,,,,,,,,,,,,,,,,
100,,"1,689",0.30%,12,1,0.79%,31,5.79%,0,0.00%,1,0.34%,"5,362,665",1.09%,"1,034,185",0.79%,"6,396,850",1.03%
,"Structure fire, other",,,,,,,,,,,,,,,,,
110,(conversion only),"1,302",0.23%,55,10,7.94%,100,18.69%,0,0.00%,25,8.50%,"268,368,517",54.51%,0,0.00%,"268,368,517",43.01%
,Building fires,,,,,,,,,,,,,,,,,
111,,"4,221",0.75%,146,37,29.37%,188,35.14%,0,0.00%,117,39.80%,"140,190,733",28.48%,"67,548,071",51.28%,"207,738,804",33.29%
,Fires in structures other,,,,,,,,,,,,,,,,,
112,than in a building,364,0.06%,3,4,3.17%,4,0.75%,0,0.00%,10,3.40%,"2,823,679",0.57%,"1,313,593",1.00%,"4,137,272",0.66%
,"Cooking fire, confined to",,,,,,,,,,,,,,,,,
113,container,"2,137",0.38%,5,0,0.00%,46,8.60%,0,0.00%,0,0.00%,"268,097",0.05%,"254,397",0.19%,"522,494",0.08%
,"Chimney or flue fire,",,,,,,,,,,,,,,,,,
114,confined to chimney or,904,0.16%,0,0,0.00%,0,0.00%,0,0.00%,1,0.34%,"163,106",0.03%,"31,272",0.02%,"194,378",0.03%
,flue,,,,,,,,,,,,,,,,,
,Incinerator overload or,,,,,,,,,,,,,,,,,
115,"malfunction, fire",24,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"25,000",0.01%,"1,750",0.00%,"26,750",0.00%
,confined,,,,,,,,,,,,,,,,,
,Fuel burner/boiler,,,,,,,,,,,,,,,,,
116,"malfunction, fire",172,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"262,235",0.05%,"23,827",0.02%,"286,062",0.05%
,confined,,,,,,,,,,,,,,,,,
,Commercial Compactor,,,,,,,,,,,,,,,,,
117,"fire, confined to rubbish",19,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,500",0.00%,0,0.00%,"1,500",0.00%
,"Trash or rubbish fire,",,,,,,,,,,,,,,,,,
118,contained,467,0.08%,2,0,0.00%,1,0.19%,0,0.00%,1,0.34%,"42,425",0.01%,"14,862",0.01%,"57,287",0.01%
,Fire in mobile prop.,,,,,,,,,,,,,,,,,
120,"used as a fixed struc.,",32,0.01%,4,0,0.00%,0,0.00%,0,0.00%,1,0.34%,"63,401",0.01%,"48,104",0.04%,"111,505",0.02%
,other,,,,,,,,,,,,,,,,,
,Fire in mobile home,,,,,,,,,,,,,,,,,
121,used as fixed residence,217,0.04%,7,9,7.14%,10,1.87%,0,0.00%,13,4.42%,"1,810,657",0.37%,"580,052",0.44%,"2,390,709",0.38%
,"Fire in motor home,",,,,,,,,,,,,,,,,,
122,"camper, recreational",17,0.00%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"95,503",0.02%,"5,102",0.00%,"100,605",0.02%
,vehicle,,,,,,,,,,,,,,,,,
,"Fire in portable building,",,,,,,,,,,,,,,,,,
123,fixed location,23,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"31,800",0.01%,"53,661",0.04%,"85,461",0.01%
,Mobile property,,,,,,,,,,,,,,,,,
130,"(vehicle) fire, other","1,232",0.22%,57,3,2.38%,10,1.87%,0,0.00%,1,0.34%,"5,061,728",1.03%,"222,283",0.17%,"5,284,011",0.85%
,Passenger vehicle fire,,,,,,,,,,,,,,,,,
131,,"3,232",0.57%,66,18,14.29%,20,3.74%,0,0.00%,6,2.04%,"9,536,238",1.94%,"982,045",0.75%,"10,518,283",1.69%
,Page 2 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/18/07 9:31:37 AM,4/18/07 9:31:37 AM,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/06 - 12/31/06,1/1/06 - 12/31/06,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Road freight or transport,,,,,,,,,,,,,,,,,
132,vehicle fire,348,0.06%,8,0,0.00%,1,0.19%,0,0.00%,3,1.02%,"3,076,117",0.62%,"362,048",0.27%,"3,438,165",0.55%
,Rail vehicle fire,,,,,,,,,,,,,,,,,
133,,10,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"12,000",0.00%,0,0.00%,"12,000",0.00%
,Water vehicle fire,,,,,,,,,,,,,,,,,
134,,25,0.00%,3,0,0.00%,0,0.00%,0,0.00%,1,0.34%,"260,300",0.05%,"52,750",0.04%,"313,050",0.05%
,Aircraft fire,,,,,,,,,,,,,,,,,
135,,8,0.00%,0,4,3.17%,1,0.19%,0,0.00%,0,0.00%,"2,462,500",0.50%,"2,000",0.00%,"2,464,500",0.39%
,Self-propelled motor,,,,,,,,,,,,,,,,,
136,home or recreational,9,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"34,350",0.01%,"4,000",0.00%,"38,350",0.01%
,vehicle,,,,,,,,,,,,,,,,,
,Camper or recreational,,,,,,,,,,,,,,,,,
137,vehicle (RV) fire,31,0.01%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"305,021",0.06%,"33,752",0.03%,"338,773",0.05%
,Off-road vehicle or,,,,,,,,,,,,,,,,,
138,heavy equipment fire,174,0.03%,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"4,649,656",0.94%,"464,853",0.35%,"5,114,509",0.82%
,"Natural vegetation fire,",,,,,,,,,,,,,,,,,
140,other,"2,615",0.46%,8,0,0.00%,0,0.00%,0,0.00%,5,1.70%,"269,624",0.05%,"16,281",0.01%,"285,905",0.05%
,"Forest, woods or",,,,,,,,,,,,,,,,,
141,wildland fire,"1,043",0.18%,6,1,0.79%,1,0.19%,0,0.00%,7,2.38%,"108,725",0.02%,"1,035,927",0.79%,"1,144,652",0.18%
,"Brush, or brush and",,,,,,,,,,,,,,,,,
142,grass mixture fire,"4,118",0.73%,13,2,1.59%,5,0.93%,0,0.00%,4,1.36%,"450,399",0.09%,"116,455",0.09%,"566,854",0.09%
,Grass fire,,,,,,,,,,,,,,,,,
143,,"1,140",0.20%,7,0,0.00%,1,0.19%,0,0.00%,1,0.34%,"22,341",0.00%,"3,494",0.00%,"25,835",0.00%
,"Outside rubbish fire,",,,,,,,,,,,,,,,,,
150,other,"1,604",0.28%,1,0,0.00%,1,0.19%,0,0.00%,0,0.00%,"41,780",0.01%,"4,045",0.00%,"45,825",0.01%
,"Outside rubbish, trash",,,,,,,,,,,,,,,,,
151,or waste fire,"1,497",0.26%,3,1,0.79%,4,0.75%,0,0.00%,0,0.00%,"15,716",0.00%,"16,521",0.01%,"32,237",0.01%
,Garbage dump or,,,,,,,,,,,,,,,,,
152,sanitary landfill fire,46,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,251",0.00%,"1,001",0.00%,"2,252",0.00%
,Construction or,,,,,,,,,,,,,,,,,
153,demolition landfill fire,81,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"6,001",0.00%,1,0.00%,"6,002",0.00%
,Dumpster or other,,,,,,,,,,,,,,,,,
154,outside trash receptacle,"1,003",0.18%,2,0,0.00%,1,0.19%,0,0.00%,1,0.34%,"61,367",0.01%,"2,351",0.00%,"63,718",0.01%
,fire,,,,,,,,,,,,,,,,,
,Page 3 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/18/07 9:35:06 AM,4/18/07 9:35:06 AM,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/06 - 12/31/06,1/1/06 - 12/31/06,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Outside stationary,,,,,,,,,,,,,,,,,
155,compactor/compacted,19,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,300,0.00%,"1,000",0.00%,"1,300",0.00%
,trash fire,,,,,,,,,,,,,,,,,
,"Special outside fire,",,,,,,,,,,,,,,,,,
160,other,588,0.10%,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"127,109",0.03%,"17,825",0.01%,"144,934",0.02%
,Outside storage fire,,,,,,,,,,,,,,,,,
161,,74,0.01%,5,0,0.00%,0,0.00%,0,0.00%,2,0.68%,"282,926",0.06%,"101,111",0.08%,"384,037",0.06%
,Outside equipment fire,,,,,,,,,,,,,,,,,
162,,260,0.05%,2,0,0.00%,5,0.93%,0,0.00%,0,0.00%,"322,402",0.07%,"219,057",0.17%,"541,459",0.09%
,Outside gas or vapor,,,,,,,,,,,,,,,,,
163,combustion explosion,32,0.01%,1,1,0.79%,6,1.12%,0,0.00%,0,0.00%,"350,280",0.07%,0,0.00%,"350,280",0.06%
,Outside mailbox fire,,,,,,,,,,,,,,,,,
164,,20,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,755",0.00%,0,0.00%,"1,755",0.00%
,"Cultivated vegetation,",,,,,,,,,,,,,,,,,
170,"crop fire, other",161,0.03%,12,1,0.79%,0,0.00%,0,0.00%,2,0.68%,"144,642",0.03%,"4,828",0.00%,"149,470",0.02%
,Cultivated grain or crop,,,,,,,,,,,,,,,,,
171,fire,79,0.01%,10,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"30,060,849",6.11%,"2,500",0.00%,"30,063,349",4.82%
,Cultivated orchard or,,,,,,,,,,,,,,,,,
172,vineyard fire,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Cultivated trees or,,,,,,,,,,,,,,,,,
