Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/06 - 12/31/06,1/1/06 - 12/31/06,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Overpressure rupture of,,,,,,,,,,,,,,,,,
221,air or gas pipe/pipeline,91,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Overpressure rupture of,,,,,,,,,,,,,,,,,
222,boiler from air or gas,1,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Air or gas rupture of,,,,,,,,,,,,,,,,,
223,pressure or process,30,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,000",0.00%,0,0.00%,"1,000",0.00%
,vessel,,,,,,,,,,,,,,,,,
,Chemical reaction,,,,,,,,,,,,,,,,,
231,rupture of process,22,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,vessel,,,,,,,,,,,,,,,,,
,"Explosion (no fire), other",,,,,,,,,,,,,,,,,
240,,52,0.01%,0,0,0.00%,1,0.19%,0,0.00%,0,0.00%,"13,000",0.00%,"10,000",0.01%,"23,000",0.00%
,Munitions or bomb,,,,,,,,,,,,,,,,,
241,explosion (no fire),5,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Blasting agent explosion,,,,,,,,,,,,,,,,,
242,(no fire),5,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Fireworks explosion (no,,,,,,,,,,,,,,,,,
243,fire),25,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,50,0.00%,0,0.00%,50,0.00%
,"Excessive heat, scorch",,,,,,,,,,,,,,,,,
251,burns with no ignition,873,0.15%,11,0,0.00%,1,0.19%,0,0.00%,0,0.00%,"7,450",0.00%,"4,825",0.00%,"12,275",0.00%
,"Rescue, emergency",,,,,,,,,,,,,,,,,
300,"medical call (EMS) call,","21,644",3.82%,5,2,1.59%,0,0.00%,0,0.00%,6,2.04%,"98,000",0.02%,"13,000",0.01%,"111,000",0.02%
,other,,,,,,,,,,,,,,,,,
,"Medical assist, assist",,,,,,,,,,,,,,,,,
311,EMS crew,"35,948",6.35%,0,6,4.76%,5,0.93%,0,0.00%,4,1.36%,"41,000",0.01%,5,0.00%,"41,005",0.01%
,Emergency medical,,,,,,,,,,,,,,,,,
320,"service, other","30,542",5.40%,8,0,0.00%,2,0.37%,0,0.00%,1,0.34%,0,0.00%,0,0.00%,0,0.00%
,(conversion only),,,,,,,,,,,,,,,,,
,"EMS call, excluding",,,,,,,,,,,,,,,,,
321,vehicle accident with,"220,425",38.95%,0,1,0.79%,2,0.37%,0,0.00%,25,8.50%,"90,000",0.02%,20,0.00%,"90,020",0.01%
,injury,,,,,,,,,,,,,,,,,
,Vehicle accident with,,,,,,,,,,,,,,,,,
322,injuries,"24,115",4.26%,0,6,4.76%,56,10.47%,0,0.00%,14,4.76%,"2,847,912",0.58%,"229,300",0.17%,"3,077,212",0.49%
,Motor vehicle/pedestrian,,,,,,,,,,,,,,,,,
323,accident (MV Ped),"1,475",0.26%,0,1,0.79%,4,0.75%,0,0.00%,0,0.00%,"30,500",0.01%,0,0.00%,"30,500",0.00%
,Motor vehicle accident,,,,,,,,,,,,,,,,,
324,with no injuries,"14,078",2.49%,0,0,0.00%,1,0.19%,0,0.00%,2,0.68%,"1,148,150",0.23%,"39,600",0.03%,"1,187,750",0.19%
,Page 5 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/18/07 9:37:48 AM,4/18/07 9:37:48 AM,
