Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”,Name: “Table 1 of 1 on page 2 of 13”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/06 - 12/31/06,1/1/06 - 12/31/06,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,"Fire, other",,,,,,,,,,,,,,,,,
100,,"1,689",0.30%,12,1,0.79%,31,5.79%,0,0.00%,1,0.34%,"5,362,665",1.09%,"1,034,185",0.79%,"6,396,850",1.03%
,"Structure fire, other",,,,,,,,,,,,,,,,,
110,(conversion only),"1,302",0.23%,55,10,7.94%,100,18.69%,0,0.00%,25,8.50%,"268,368,517",54.51%,0,0.00%,"268,368,517",43.01%
,Building fires,,,,,,,,,,,,,,,,,
111,,"4,221",0.75%,146,37,29.37%,188,35.14%,0,0.00%,117,39.80%,"140,190,733",28.48%,"67,548,071",51.28%,"207,738,804",33.29%
,Fires in structures other,,,,,,,,,,,,,,,,,
112,than in a building,364,0.06%,3,4,3.17%,4,0.75%,0,0.00%,10,3.40%,"2,823,679",0.57%,"1,313,593",1.00%,"4,137,272",0.66%
,"Cooking fire, confined to",,,,,,,,,,,,,,,,,
113,container,"2,137",0.38%,5,0,0.00%,46,8.60%,0,0.00%,0,0.00%,"268,097",0.05%,"254,397",0.19%,"522,494",0.08%
,"Chimney or flue fire,",,,,,,,,,,,,,,,,,
114,confined to chimney or,904,0.16%,0,0,0.00%,0,0.00%,0,0.00%,1,0.34%,"163,106",0.03%,"31,272",0.02%,"194,378",0.03%
,flue,,,,,,,,,,,,,,,,,
,Incinerator overload or,,,,,,,,,,,,,,,,,
115,"malfunction, fire",24,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"25,000",0.01%,"1,750",0.00%,"26,750",0.00%
,confined,,,,,,,,,,,,,,,,,
,Fuel burner/boiler,,,,,,,,,,,,,,,,,
116,"malfunction, fire",172,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"262,235",0.05%,"23,827",0.02%,"286,062",0.05%
,confined,,,,,,,,,,,,,,,,,
,Commercial Compactor,,,,,,,,,,,,,,,,,
117,"fire, confined to rubbish",19,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,500",0.00%,0,0.00%,"1,500",0.00%
,"Trash or rubbish fire,",,,,,,,,,,,,,,,,,
118,contained,467,0.08%,2,0,0.00%,1,0.19%,0,0.00%,1,0.34%,"42,425",0.01%,"14,862",0.01%,"57,287",0.01%
,Fire in mobile prop.,,,,,,,,,,,,,,,,,
120,"used as a fixed struc.,",32,0.01%,4,0,0.00%,0,0.00%,0,0.00%,1,0.34%,"63,401",0.01%,"48,104",0.04%,"111,505",0.02%
,other,,,,,,,,,,,,,,,,,
,Fire in mobile home,,,,,,,,,,,,,,,,,
121,used as fixed residence,217,0.04%,7,9,7.14%,10,1.87%,0,0.00%,13,4.42%,"1,810,657",0.37%,"580,052",0.44%,"2,390,709",0.38%
,"Fire in motor home,",,,,,,,,,,,,,,,,,
122,"camper, recreational",17,0.00%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"95,503",0.02%,"5,102",0.00%,"100,605",0.02%
,vehicle,,,,,,,,,,,,,,,,,
,"Fire in portable building,",,,,,,,,,,,,,,,,,
123,fixed location,23,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"31,800",0.01%,"53,661",0.04%,"85,461",0.01%
,Mobile property,,,,,,,,,,,,,,,,,
130,"(vehicle) fire, other","1,232",0.22%,57,3,2.38%,10,1.87%,0,0.00%,1,0.34%,"5,061,728",1.03%,"222,283",0.17%,"5,284,011",0.85%
,Passenger vehicle fire,,,,,,,,,,,,,,,,,
131,,"3,232",0.57%,66,18,14.29%,20,3.74%,0,0.00%,6,2.04%,"9,536,238",1.94%,"982,045",0.75%,"10,518,283",1.69%
,Page 2 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/18/07 9:31:37 AM,4/18/07 9:31:37 AM,
