Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/06 - 12/31/06,1/1/06 - 12/31/06,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Threat to burn,,,,,,,,,,,,,,,,,
482,,19,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Service Call, other",,,,,,,,,,,,,,,,,
500,,"5,737",1.01%,0,0,0.00%,0,0.00%,0,0.00%,1,0.34%,"31,800",0.01%,"1,500",0.00%,"33,300",0.01%
,"Person in distress, other",,,,,,,,,,,,,,,,,
510,,"1,950",0.34%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Lock-out,,,,,,,,,,,,,,,,,
511,,"2,633",0.47%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Ring or jewelry removal,,,,,,,,,,,,,,,,,
512,,33,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Water problem, other",,,,,,,,,,,,,,,,,
520,,"1,026",0.18%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"160,601",0.03%,"17,501",0.01%,"178,102",0.03%
,Water evacuation,,,,,,,,,,,,,,,,,
521,,304,0.05%,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"36,500",0.01%,"5,500",0.00%,"42,000",0.01%
,Water or steam leak,,,,,,,,,,,,,,,,,
522,,"1,091",0.19%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"122,750",0.02%,"27,600",0.02%,"150,350",0.02%
,Smoke or odor removal,,,,,,,,,,,,,,,,,
531,,"3,036",0.54%,0,0,0.00%,1,0.19%,0,0.00%,0,0.00%,"281,225",0.06%,"16,225",0.01%,"297,450",0.05%
,"Animal problem, other",,,,,,,,,,,,,,,,,
540,,73,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Animal problem,,,,,,,,,,,,,,,,,
541,,172,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Animal rescue,,,,,,,,,,,,,,,,,
542,,305,0.05%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Public service,,,,,,,,,,,,,,,,,
550,"assistance, other","3,609",0.64%,0,0,0.00%,1,0.19%,0,0.00%,0,0.00%,"25,200",0.01%,0,0.00%,"25,200",0.00%
,Assist police or other,,,,,,,,,,,,,,,,,
551,governmental agency,"1,813",0.32%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"30,000",0.01%,"3,000",0.00%,"33,000",0.01%
,Police matter,,,,,,,,,,,,,,,,,
552,,895,0.16%,0,1,0.79%,0,0.00%,0,0.00%,1,0.34%,0,0.00%,20,0.00%,20,0.00%
,Public service,,,,,,,,,,,,,,,,,
553,,"6,205",1.10%,0,0,0.00%,0,0.00%,0,0.00%,1,0.34%,100,0.00%,440,0.00%,540,0.00%
,Page 9 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/18/07 10:46:06 AM,,
