Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”,Name: “Table 1 of 1 on page 4 of 19”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,Self-propelled motor,,,,,,,,,,,,,,,,,
136,home or recreational,9,0.00 %,1,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"257,001",0.13 %,121,0.00 %,"257,122",0.10 %
,vehicle,,,,,,,,,,,,,,,,,
,Camper or recreational,,,,,,,,,,,,,,,,,
137,,34,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"515,500",0.26 %,"61,600",0.09 %,"577,100",0.22 %
,vehicle (RV) fire,,,,,,,,,,,,,,,,,
,Off-road vehicle or heavy,,,,,,,,,,,,,,,,,
138,,237,0.04 %,1,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,"6,559,153",3.32 %,"1,556,659",2.39 %,"8,115,812",3.09 %
,equipment fire,,,,,,,,,,,,,,,,,
,"Natural vegetation fire,",,,,,,,,,,,,,,,,,
140,,"1,126",0.17 %,3,0,0.00 %,0,0.00 %,0,0.00 %,2,0.45 %,"46,787",0.02 %,"3,281",0.01 %,"50,068",0.02 %
,other,,,,,,,,,,,,,,,,,
,"Forest, woods or wildland",,,,,,,,,,,,,,,,,
141,,915,0.14 %,0,0,0.00 %,1,0.15 %,1,33.33 %,10,2.24 %,"356,728",0.18 %,"37,472",0.06 %,"394,200",0.15 %
,fire,,,,,,,,,,,,,,,,,
,"Brush, or brush and",,,,,,,,,,,,,,,,,
142,,"4,337",0.66 %,19,0,0.00 %,9,1.37 %,0,0.00 %,6,1.35 %,"1,317,220",0.67 %,"76,417",0.12 %,"1,393,637",0.53 %
,grass mixture fire,,,,,,,,,,,,,,,,,
143,Grass fire,"1,317",0.20 %,3,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"23,052",0.01 %,"7,232",0.01 %,"30,284",0.01 %
,"Outside rubbish fire,",,,,,,,,,,,,,,,,,
150,,865,0.13 %,2,0,0.00 %,1,0.15 %,0,0.00 %,0,0.00 %,"69,170",0.04 %,"20,915",0.03 %,"90,085",0.03 %
,other,,,,,,,,,,,,,,,,,
,"Outside rubbish, trash or",,,,,,,,,,,,,,,,,
151,,"1,417",0.22 %,5,1,0.79 %,0,0.00 %,0,0.00 %,2,0.45 %,"82,718",0.04 %,"15,746",0.02 %,"98,464",0.04 %
,waste fire,,,,,,,,,,,,,,,,,
,Garbage dump or,,,,,,,,,,,,,,,,,
152,,48,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"2,400",0.00 %,2,0.00 %,"2,402",0.00 %
,sanitary landfill fire,,,,,,,,,,,,,,,,,
,Construction or,,,,,,,,,,,,,,,,,
153,,45,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,700,0.00 %,200,0.00 %,900,0.00 %
,demolition landfill fire,,,,,,,,,,,,,,,,,
,Page 4 of 19,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:47:02 EST 2011,Fri Mar 11 09:47:02 EST 2011,Fri Mar 11 09:47:02 EST 2011
