Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”,Name: “Table 1 of 1 on page 11 of 19”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
423,Refrigeration leak,40,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Carbon monoxide,,,,,,,,,,,,,,,,,
424,,"1,054",0.16 %,0,1,0.79 %,6,0.92 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,incident,,,,,,,,,,,,,,,,,
,"Radioactive condition,",,,,,,,,,,,,,,,,,
430,,1,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,other,,,,,,,,,,,,,,,,,
,"Radiation leak,",,,,,,,,,,,,,,,,,
431,,5,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,radioactive material,,,,,,,,,,,,,,,,,
,Electrical,,,,,,,,,,,,,,,,,
440,wiring/equipment,"2,358",0.36 %,0,0,0.00 %,1,0.15 %,0,0.00 %,1,0.22 %,"218,270",0.11 %,"205,306",0.32 %,"423,576",0.16 %
,"problem, other",,,,,,,,,,,,,,,,,
,Heat from short circuit,,,,,,,,,,,,,,,,,
441,"(wiring), defective/worn",824,0.13 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"20,037",0.01 %,"30,042",0.05 %,"50,079",0.02 %
442,Overheated motor,821,0.13 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"9,701",0.00 %,"511,167",0.79 %,"520,868",0.20 %
,Light ballast breakdown,,,,,,,,,,,,,,,,,
443,,161,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"5,375",0.00 %,930,0.00 %,"6,305",0.00 %
444,Power line down,"4,277",0.65 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,"55,600",0.03 %,"2,500",0.00 %,"58,100",0.02 %
,"Arcing, shorted electrical",,,,,,,,,,,,,,,,,
445,,"2,554",0.39 %,0,0,0.00 %,0,0.00 %,0,0.00 %,2,0.45 %,"31,057",0.02 %,"16,308",0.03 %,"47,365",0.02 %
,equipment,,,,,,,,,,,,,,,,,
,"Biological hazard,",,,,,,,,,,,,,,,,,
451,confirmed or suspected,38,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Page 11 of 19,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:58:40 EST 2011,Fri Mar 11 10:58:40 EST 2011,Fri Mar 11 10:58:40 EST 2011
