Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”,Name: “Table 1 of 1 on page 17 of 19”
Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,Sprinkler activation due,,,,,,,,,,,,,,,,,
731,,709,0.11 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,to malfunction,,,,,,,,,,,,,,,,,
,Extinguishing system,,,,,,,,,,,,,,,,,
732,activation due to,94,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,malfunction,,,,,,,,,,,,,,,,,
,Smoke detector,,,,,,,,,,,,,,,,,
733,activation due to,"3,981",0.61 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,malfunction,,,,,,,,,,,,,,,,,
,Heat detector activation,,,,,,,,,,,,,,,,,
734,due to malfunction,269,0.04 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Alarm system sounded,,,,,,,,,,,,,,,,,
735,,"5,613",0.85 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,due to malfunction,,,,,,,,,,,,,,,,,
,CO detector activation,,,,,,,,,,,,,,,,,
736,,"1,393",0.21 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,430,0.00 %,0,0.00 %,430,0.00 %
,due to malfunction,,,,,,,,,,,,,,,,,
,Unintentional,,,,,,,,,,,,,,,,,
74,system/detector,4,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,operation - no fire,,,,,,,,,,,,,,,,,
,Unintentional,,,,,,,,,,,,,,,,,
740,"transmission of alarm,","3,372",0.51 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,0,0.00 %,0,0.00 %,0,0.00 %
,other,,,,,,,,,,,,,,,,,
,"Sprinkler activation, no",,,,,,,,,,,,,,,,,
741,,724,0.11 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"47,550",0.02 %,"13,500",0.02 %,"61,050",0.02 %
,fire - unintentional,,,,,,,,,,,,,,,,,
,Extinguishing system,,,,,,,,,,,,,,,,,
742,,78,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"10,000",0.02 %,"10,000",0.00 %
,activation,,,,,,,,,,,,,,,,,
,Smoke detector,,,,,,,,,,,,,,,,,
743,"activation, no fire -","8,039",1.22 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,"2,520,100",1.28 %,"515,100",0.79 %,"3,035,200",1.16 %
,unintentional,,,,,,,,,,,,,,,,,
,Page 17 of 19,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 11:08:47 EST 2011,Fri Mar 11 11:08:47 EST 2011,Fri Mar 11 11:08:47 EST 2011
