Tally,,,Created by: Dwight Crews (VA)
Report Parameters:,,,
Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,
Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,
State: VA,Version: All,Status: All,Released: All
Report Filters:,,,
,"NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group2 and Group 3 etc...)","NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group2 and Group 3 etc...)","NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group2 and Group 3 etc...)"
Report FDIDs*: All,,,
,,*Data from deactivated fire depts within the list was not included in the report.,*Data from deactivated fire depts within the list was not included in the report.
Page 1 of 19,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,Fri Mar 11 09:46:59 EST 2011
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
1,Fire,5,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
10,"Fire, other",1,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
100,"Fire, other","1,122",0.17 %,5,2,1.57 %,13,1.98 %,0,0.00 %,2,0.45 %,"2,303,578",1.17 %,"530,048",0.82 %,"2,833,626",1.08 %
11,Structure Fire,6,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,100,0.00 %,400,0.00 %,500,0.00 %
111,Building fires,"5,350",0.81 %,234,55,43.31 %,321,49.01 %,2,66.67 %,196,43.95 %,"140,948,844",71.45 %,"55,116,961",84.78 %,"196,065,805",74.75 %
,Fires in structures other,,,,,,,,,,,,,,,,,
112,than in a building,253,0.04 %,10,1,0.79 %,2,0.31 %,0,0.00 %,2,0.45 %,"3,857,727",1.96 %,"734,630",1.13 %,"4,592,357",1.75 %
,"Cooking fire, confined to",,,,,,,,,,,,,,,,,
113,,"2,619",0.40 %,1,0,0.00 %,74,11.30 %,0,0.00 %,2,0.45 %,"379,270",0.19 %,"502,554",0.77 %,"881,824",0.34 %
,container,,,,,,,,,,,,,,,,,
,"Chimney or flue fire,",,,,,,,,,,,,,,,,,
114,confined to chimney or,"1,158",0.18 %,1,0,0.00 %,1,0.15 %,0,0.00 %,1,0.22 %,"157,553",0.08 %,"88,242",0.14 %,"245,795",0.09 %
,flue,,,,,,,,,,,,,,,,,
,Incinerator overload or,,,,,,,,,,,,,,,,,
115,"malfunction, fire confined",30,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"11,750",0.01 %,"2,350",0.00 %,"14,100",0.01 %
,Fuel burner/boiler,,,,,,,,,,,,,,,,,
116,"malfunction, fire confined",167,0.03 %,0,0,0.00 %,1,0.15 %,0,0.00 %,0,0.00 %,"39,500",0.02 %,"20,904",0.03 %,"60,404",0.02 %
,Commercial Compactor,,,,,,,,,,,,,,,,,
117,"fire, confined to rubbish",23,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"6,000",0.00 %,600,0.00 %,"6,600",0.00 %
,Page 2 of 19,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:47:01 EST 2011,Fri Mar 11 09:47:01 EST 2011,Fri Mar 11 09:47:01 EST 2011
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Trash or rubbish fire,",,,,,,,,,,,,,,,,,
118,,503,0.08 %,2,0,0.00 %,2,0.31 %,0,0.00 %,1,0.22 %,"41,873",0.02 %,"55,392",0.09 %,"97,265",0.04 %
,contained,,,,,,,,,,,,,,,,,
,Fire in mobile prop. used,,,,,,,,,,,,,,,,,
120,"as a fixed struc., other",28,0.00 %,0,0,0.00 %,1,0.15 %,0,0.00 %,0,0.00 %,"77,220",0.04 %,"38,730",0.06 %,"115,950",0.04 %
,Fire in mobile home used,,,,,,,,,,,,,,,,,
121,as fixed residence,169,0.03 %,7,3,2.36 %,8,1.22 %,0,0.00 %,3,0.67 %,"1,528,911",0.78 %,"688,466",1.06 %,"2,217,377",0.85 %
,"Fire in motor home,",,,,,,,,,,,,,,,,,
122,"camper, recreational",31,0.00 %,1,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"485,700",0.25 %,"81,951",0.13 %,"567,651",0.22 %
,vehicle,,,,,,,,,,,,,,,,,
,"Fire in portable building,",,,,,,,,,,,,,,,,,
123,,34,0.01 %,5,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"31,850",0.02 %,"16,051",0.02 %,"47,901",0.02 %
,fixed location,,,,,,,,,,,,,,,,,
,Mobile property (vehicle),,,,,,,,,,,,,,,,,
130,,564,0.09 %,10,1,0.79 %,4,0.61 %,0,0.00 %,0,0.00 %,"1,671,445",0.85 %,"190,516",0.29 %,"1,861,961",0.71 %
,"fire, other",,,,,,,,,,,,,,,,,
131,Passenger vehicle fire,"3,340",0.51 %,96,5,3.94 %,15,2.29 %,0,0.00 %,2,0.45 %,"11,313,657",5.74 %,"749,327",1.15 %,"12,062,984",4.60 %
,Road freight or transport,,,,,,,,,,,,,,,,,
