Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”,Name: “Table 1 of 1 on page 9 of 19”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
356,High angle rescue,36,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"2,000",0.00 %,0,0.00 %,"2,000",0.00 %
,Extrication of victim(s),,,,,,,,,,,,,,,,,
357,,38,0.01 %,0,2,1.57 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,from machinery,,,,,,,,,,,,,,,,,
,Water & ice related,,,,,,,,,,,,,,,,,
360,,119,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,"35,000",0.02 %,"2,000",0.00 %,"37,000",0.01 %
,"rescue, other",,,,,,,,,,,,,,,,,
,Swimming/recreational,,,,,,,,,,,,,,,,,
361,,52,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,water areas rescue,,,,,,,,,,,,,,,,,
362,Ice rescue,5,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
363,Swift water rescue,85,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,3,0.67 %,0,0.00 %,0,0.00 %,0,0.00 %
364,Surf rescue,6,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
365,Watercraft rescue,209,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,0,0.00 %,0,0.00 %,0,0.00 %
370,"Electrical rescue, other",10,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Electrocution or potential,,,,,,,,,,,,,,,,,
371,,18,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,electrocution,,,,,,,,,,,,,,,,,
,Trapped by power lines,,,,,,,,,,,,,,,,,
372,,8,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Page 9 of 19,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:48:32 EST 2011,Fri Mar 11 10:48:32 EST 2011,Fri Mar 11 10:48:32 EST 2011
