Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”,Name: “Table 1 of 1 on page 16 of 19”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,False Alarm & False Call,,,,,,,,,,,,,,,,,
7,,1,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"False alarm or false call,",,,,,,,,,,,,,,,,,
700,,"8,722",1.33 %,0,0,0.00 %,1,0.15 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,other,,,,,,,,,,,,,,,,,
,"Malicious, mischievous",,,,,,,,,,,,,,,,,
710,,810,0.12 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"false call, other",,,,,,,,,,,,,,,,,
,"Municipal alarm system,",,,,,,,,,,,,,,,,,
711,malicious false alarm,336,0.05 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"Direct tie to FD,",,,,,,,,,,,,,,,,,
712,,37,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,malicious/false alarm,,,,,,,,,,,,,,,,,
,"Telephone, malicious",,,,,,,,,,,,,,,,,
713,,129,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,false alarm,,,,,,,,,,,,,,,,,
,"Central station, malicious",,,,,,,,,,,,,,,,,
714,,363,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,false alarm,,,,,,,,,,,,,,,,,
,"Local alarm system,",,,,,,,,,,,,,,,,,
715,,524,0.08 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,malicious false alarm,,,,,,,,,,,,,,,,,
721,Bomb scare - no bomb,196,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,System or detector,,,,,,,,,,,,,,,,,
73,,9,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,malfunction,,,,,,,,,,,,,,,,,
,"System malfunction,",,,,,,,,,,,,,,,,,
730,,"3,625",0.55 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"8,000",0.00 %,"3,000",0.00 %,"11,000",0.00 %
,other,,,,,,,,,,,,,,,,,
,Page 16 of 19,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 11:08:44 EST 2011,Fri Mar 11 11:08:44 EST 2011,Fri Mar 11 11:08:44 EST 2011
