Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”,Name: “Table 1 of 1 on page 6 of 19”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Overpressure rupture,",,,,,,,,,,,,,,,,,
200,"explosion, overheat other",127,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"128,025",0.06 %,400,0.00 %,"128,425",0.05 %
,Overpressure rupture,,,,,,,,,,,,,,,,,
210,,27,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"from steam, other",,,,,,,,,,,,,,,,,
,Overpressure rupture of,,,,,,,,,,,,,,,,,
211,steam pipe or pipeline,15,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Overpressure rupture of,,,,,,,,,,,,,,,,,
212,,5,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,steam boiler,,,,,,,,,,,,,,,,,
,Steam rupture of,,,,,,,,,,,,,,,,,
213,pressure or process,1,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,vessel,,,,,,,,,,,,,,,,,
,Overpressure rupture,,,,,,,,,,,,,,,,,
220,,46,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,0,0.00 %,0,0.00 %,0,0.00 %
,"from air or gas, other",,,,,,,,,,,,,,,,,
,Overpressure rupture of,,,,,,,,,,,,,,,,,
221,air or gas pipe/pipeline,78,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Overpressure rupture of,,,,,,,,,,,,,,,,,
222,boiler from air or gas,5,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Air or gas rupture of,,,,,,,,,,,,,,,,,
223,pressure or process,23,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,vessel,,,,,,,,,,,,,,,,,
,Chemical reaction,,,,,,,,,,,,,,,,,
231,rupture of process vessel,31,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"5,000",0.00 %,0,0.00 %,"5,000",0.00 %
,"Explosion (no fire), other",,,,,,,,,,,,,,,,,
240,,50,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"221,500",0.11 %,"150,620",0.23 %,"372,120",0.14 %
,Page 6 of 19,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 09:47:02 EST 2011,Fri Mar 11 09:47:02 EST 2011,Fri Mar 11 09:47:02 EST 2011
