Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”,Name: “Table 1 of 1 on page 14 of 19”
Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,Assist police or other,,,,,,,,,,,,,,,,,
551,,"1,858",0.28 %,0,0,0.00 %,0,0.00 %,0,0.00 %,7,1.57 %,"21,700",0.01 %,"2,025",0.00 %,"23,725",0.01 %
,governmental agency,,,,,,,,,,,,,,,,,
552,Police matter,"1,374",0.21 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,200,0.00 %,"1,000",0.00 %,"1,200",0.00 %
553,Public service,"12,086",1.84 %,0,0,0.00 %,0,0.00 %,0,0.00 %,5,1.12 %,"59,700",0.03 %,"25,200",0.04 %,"84,900",0.03 %
554,Assist invalid,"4,382",0.67 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,0,0.00 %,0,0.00 %,0,0.00 %
,"Defective elevator, no",,,,,,,,,,,,,,,,,
555,,490,0.07 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,occupants,,,,,,,,,,,,,,,,,
561,Unauthorized burning,"1,721",0.26 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,"10,031",0.01 %,1,0.00 %,"10,032",0.00 %
,"Cover assignment,",,,,,,,,,,,,,,,,,
571,,"1,070",0.16 %,0,0,0.00 %,1,0.15 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"standby, moveup",,,,,,,,,,,,,,,,,
60,"Good intent call, other",1,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
600,"Good intent call, other","11,756",1.79 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,"10,264",0.01 %,152,0.00 %,"10,416",0.00 %
,Dispatched & canceled,,,,,,,,,,,,,,,,,
611,,"35,604",5.42 %,1,0,0.00 %,0,0.00 %,0,0.00 %,3,0.67 %,"130,172",0.07 %,"38,600",0.06 %,"168,772",0.06 %
,en route,,,,,,,,,,,,,,,,,
621,Wrong location,246,0.04 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Page 14 of 19,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 11:08:42 EST 2011,Fri Mar 11 11:08:42 EST 2011,Fri Mar 11 11:08:42 EST 2011
