Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”,Name: “Table 1 of 1 on page 10 of 19”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
381,Rescue or EMS standby,"1,237",0.19 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,0,0.00 %,0,0.00 %,0,0.00 %
,"Hazardous condition,",,,,,,,,,,,,,,,,,
400,,"1,823",0.28 %,0,0,0.00 %,0,0.00 %,0,0.00 %,2,0.45 %,"159,020",0.08 %,"25,620",0.04 %,"184,640",0.07 %
,other,,,,,,,,,,,,,,,,,
,Combustible/flammable,,,,,,,,,,,,,,,,,
41,,19,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,spills & leaks,,,,,,,,,,,,,,,,,
,Flammable gas or liquid,,,,,,,,,,,,,,,,,
410,,405,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"2,001",0.00 %,"2,001",0.00 %
,"condition, other",,,,,,,,,,,,,,,,,
,Gasoline or other,,,,,,,,,,,,,,,,,
411,,"1,607",0.24 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,"107,505",0.05 %,"29,128",0.04 %,"136,633",0.05 %
,flammable liquid spill,,,,,,,,,,,,,,,,,
,Gas leak (natural gas or,,,,,,,,,,,,,,,,,
412,,"4,219",0.64 %,0,0,0.00 %,1,0.15 %,0,0.00 %,0,0.00 %,400,0.00 %,800,0.00 %,"1,200",0.00 %
,LPG),,,,,,,,,,,,,,,,,
,Oil or other combustible,,,,,,,,,,,,,,,,,
413,,718,0.11 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"108,700",0.06 %,"3,670",0.01 %,"112,370",0.04 %
,liquid spill,,,,,,,,,,,,,,,,,
,"Chemical release,",,,,,,,,,,,,,,,,,
42,"reaction, or toxic",5,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,condition,,,,,,,,,,,,,,,,,
420,"Toxic condition, other",61,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Chemical hazard (no spill,,,,,,,,,,,,,,,,,
421,,138,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,2,0.45 %,0,0.00 %,0,0.00 %,0,0.00 %
,or leak),,,,,,,,,,,,,,,,,
422,Chemical spill or leak,340,0.05 %,0,0,0.00 %,1,0.15 %,0,0.00 %,3,0.67 %,0,0.00 %,5,0.00 %,5,0.00 %
,Page 10 of 19,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:48:33 EST 2011,Fri Mar 11 10:48:33 EST 2011,Fri Mar 11 10:48:33 EST 2011
