Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”,Name: “Table 1 of 1 on page 13 of 19”
Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,Report Period: From 01/01/2010 to 12/31/2010,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,Ring or jewelry removal,,,,,,,,,,,,,,,,,
512,,35,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
52,Water problem,1,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
520,"Water problem, other",926,0.14 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"293,200",0.15 %,"178,000",0.27 %,"471,200",0.18 %
521,Water evacuation,172,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"51,000",0.03 %,"101,200",0.16 %,"152,200",0.06 %
522,Water or steam leak,"1,558",0.24 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"312,850",0.16 %,"80,525",0.12 %,"393,375",0.15 %
53,"Smoke, odor problem",10,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
531,Smoke or odor removal,"2,775",0.42 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"20,252",0.01 %,"23,871",0.04 %,"44,123",0.02 %
540,"Animal problem, other",71,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
541,Animal problem,183,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
542,Animal rescue,292,0.04 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.22 %,0,0.00 %,0,0.00 %,0,0.00 %
,Public service,,,,,,,,,,,,,,,,,
550,,"5,022",0.76 %,0,0,0.00 %,0,0.00 %,0,0.00 %,2,0.45 %,"30,200",0.02 %,0,0.00 %,"30,200",0.01 %
,"assistance, other",,,,,,,,,,,,,,,,,
,Page 13 of 19,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:58:43 EST 2011,Fri Mar 11 10:58:43 EST 2011,Fri Mar 11 10:58:43 EST 2011
