Name: “Table 1 of 1 on page 50 of 69”,Name: “Table 1 of 1 on page 50 of 69”,Name: “Table 1 of 1 on page 50 of 69”,Name: “Table 1 of 1 on page 50 of 69”,Name: “Table 1 of 1 on page 50 of 69”
Table: 50,Table: 50,Table: 50,Table: 50,Table: 50
,,,,
,§ 22.1-253.13:6 – Standard 6. Planning and Public Involvement.,§ 22.1-253.13:6 – Standard 6. Planning and Public Involvement.,§ 22.1-253.13:6 – Standard 6. Planning and Public Involvement.,
,,,Reported,Reported
Division,2008-2009,,Noncompliance,Noncompliance
,,,in 2007-2008,in 2006-2007
,Reported noncompliance with the SOQ,,,
,provision that “The school board shall post such,provision that “The school board shall post such,,
,plan on the division's Internet website if,,,
Culpeper County,"practicable, makes a hard copy of the plan","practicable, makes a hard copy of the plan",,
,,,No,No
,"available for public inspection and copying, and","available for public inspection and copying, and",,
,conducts at least one public hearing to solicit,conducts at least one public hearing to solicit,,
,public comment on the division wide plan.”,public comment on the division wide plan.”,,
,§ 22.1-253.13:7 – Standard 7. School board policies.,§ 22.1-253.13:7 – Standard 7. School board policies.,§ 22.1-253.13:7 – Standard 7. School board policies.,
,,,Reported,Reported
Division,2008-2009,,Noncompliance in,Noncompliance
,,,2007-2009,in 2006-2007
,Reported noncompliance with the SOQ,,,
,provision that “A current copy of the school,provision that “A current copy of the school,,
,"division policies, including the Student Conduct","division policies, including the Student Conduct",,
,"Policy, is posted on the division's website and is","Policy, is posted on the division's website and is",,
,available to employees and to the public.,The,,
,school board has ensured that printed copies of,school board has ensured that printed copies of,,
Covington City,,,,
,such policies are available as needed to citizens,such policies are available as needed to citizens,Yes,N/A
,who do not have online access.,You must,,
,include the URL where your division's policy,include the URL where your division's policy,,
,manual is posted.,Please include a specific,,
,"address, not the home page of your division's","address, not the home page of your division's",,
,website.”,,,
,,2009 Annual Report on Condition and Needs of Public Schools,2009 Annual Report on Condition and Needs of Public Schools,2009 Annual Report on Condition and Needs of Public Schools
,,,,Page 50
