Name: “Table 1 of 1 on page 27 of 129”,Name: “Table 1 of 1 on page 27 of 129”,Name: “Table 1 of 1 on page 27 of 129”,Name: “Table 1 of 1 on page 27 of 129”,Name: “Table 1 of 1 on page 27 of 129”,Name: “Table 1 of 1 on page 27 of 129”,Name: “Table 1 of 1 on page 27 of 129”
Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27
,,,,,,
,,Virginia On-Time Graduation Rate,Virginia On-Time Graduation Rate,Virginia On-Time Graduation Rate,Virginia On-Time Graduation Rate,
,,Four-Year Graduation Rate:,Four-Year Graduation Rate:,Four-Year Graduation Rate:,Four-Year Graduation Rate:,
,,"2011 Data as of September 26, 2011","2011 Data as of September 26, 2011","2011 Data as of September 26, 2011","2011 Data as of September 26, 2011",
,,,,,One-,Change
,2008,2009,2010,2011,Year,since
,,,,,change,2008
All Students,82.1%,83.2%,85.7%,86.6%,0.9%,4.5%
Female,85.1%,86.5%,88.3%,89.5%,1.2%,4.4%
Male,79.2%,80.1%,83.3%,83.9%,0.6%,4.7%
Black,74.0%,75.7%,79.3%,80.3%,1.0%,6.3%
Hispanic,71.2%,72.2%,76.9%,79.2%,2.3%,8.0%
White,85.9%,87.0%,89.0%,89.7%,0.7%,3.8%
Asian,93.4%,93.3%,94.2%,94.7%,0.5%,1.3%
Students with Disabilities,81.3%,82.1%,83.5%,83.8%,0.3%,2.5%
Economically Disadvantaged,70.7%,73.2%,78.2%,79.9%,1.7%,9.3%
Limited English Proficient anytime,75.4%,74.7%,77.3%,77.2%,-0.1%,1.9%
Homeless anytime,57.7%,61.6%,66.0%,65.7%,-0.3%,8.0%
Dropout Rate Falls; Disparities Remain Among Subgroups,Dropout Rate Falls; Disparities Remain Among Subgroups,Dropout Rate Falls; Disparities Remain Among Subgroups,Dropout Rate Falls; Disparities Remain Among Subgroups,,,
"The statewide dropout rate fell by 0.6 percent. The dropout rates for blacks, Hispanics,","The statewide dropout rate fell by 0.6 percent. The dropout rates for blacks, Hispanics,","The statewide dropout rate fell by 0.6 percent. The dropout rates for blacks, Hispanics,","The statewide dropout rate fell by 0.6 percent. The dropout rates for blacks, Hispanics,","The statewide dropout rate fell by 0.6 percent. The dropout rates for blacks, Hispanics,","The statewide dropout rate fell by 0.6 percent. The dropout rates for blacks, Hispanics,",
and students with limited English proficiency remain unacceptably high compared to,and students with limited English proficiency remain unacceptably high compared to,and students with limited English proficiency remain unacceptably high compared to,and students with limited English proficiency remain unacceptably high compared to,and students with limited English proficiency remain unacceptably high compared to,and students with limited English proficiency remain unacceptably high compared to,
their white and Asian peers. This is also the case for economically disadvantaged,their white and Asian peers. This is also the case for economically disadvantaged,their white and Asian peers. This is also the case for economically disadvantaged,their white and Asian peers. This is also the case for economically disadvantaged,their white and Asian peers. This is also the case for economically disadvantaged,their white and Asian peers. This is also the case for economically disadvantaged,
"students and for students with disabilities. For example, the dropout rate for black","students and for students with disabilities. For example, the dropout rate for black","students and for students with disabilities. For example, the dropout rate for black","students and for students with disabilities. For example, the dropout rate for black","students and for students with disabilities. For example, the dropout rate for black","students and for students with disabilities. For example, the dropout rate for black",
students is more than twice that for white students. For Hispanic students the rate is three,students is more than twice that for white students. For Hispanic students the rate is three,students is more than twice that for white students. For Hispanic students the rate is three,students is more than twice that for white students. For Hispanic students the rate is three,students is more than twice that for white students. For Hispanic students the rate is three,students is more than twice that for white students. For Hispanic students the rate is three,
times higher. Compounding the dropout problem is the high dropout rate for,times higher. Compounding the dropout problem is the high dropout rate for,times higher. Compounding the dropout problem is the high dropout rate for,times higher. Compounding the dropout problem is the high dropout rate for,times higher. Compounding the dropout problem is the high dropout rate for,,
economically disadvantaged students and limited English proficient students.,economically disadvantaged students and limited English proficient students.,economically disadvantaged students and limited English proficient students.,economically disadvantaged students and limited English proficient students.,economically disadvantaged students and limited English proficient students.,,
Subgroup,,,Percent,Percent,,
,,,Dropout,Dropout,,
All Students,,,,7.2%,,
Female,,,,5.7%,,
Male,,,,8.6%,,
Black,,,,10.9%,,
Hispanic,,,,14.9%,,
White,,,,4.8%,,
Asian,,,,3.3%,,
American Indian,,,,7.5%,,
Native Hawaiian,,,,7.0%,,
Two or more races,,,,2.0%,,
Students with Disabilities,,,,11.5%,,
,2011 Annual Report on Condition and Needs of Public Schools,2011 Annual Report on Condition and Needs of Public Schools,2011 Annual Report on Condition and Needs of Public Schools,2011 Annual Report on Condition and Needs of Public Schools,2011 Annual Report on Condition and Needs of Public Schools,
,,,,,Page 27,
