Name: “Table 1 of 1 on page 6 of 12”,Name: “Table 1 of 1 on page 6 of 12”,Name: “Table 1 of 1 on page 6 of 12”,Name: “Table 1 of 1 on page 6 of 12”,Name: “Table 1 of 1 on page 6 of 12”,Name: “Table 1 of 1 on page 6 of 12”,Name: “Table 1 of 1 on page 6 of 12”,Name: “Table 1 of 1 on page 6 of 12”,Name: “Table 1 of 1 on page 6 of 12”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,
Number of IBR Violent Offenses and Arrests Reported by Offense Type and Month,Number of IBR Violent Offenses and Arrests Reported by Offense Type and Month,Number of IBR Violent Offenses and Arrests Reported by Offense Type and Month,Number of IBR Violent Offenses and Arrests Reported by Offense Type and Month,Number of IBR Violent Offenses and Arrests Reported by Offense Type and Month,Number of IBR Violent Offenses and Arrests Reported by Offense Type and Month,Number of IBR Violent Offenses and Arrests Reported by Offense Type and Month,Number of IBR Violent Offenses and Arrests Reported by Offense Type and Month,Number of IBR Violent Offenses and Arrests Reported by Offense Type and Month
"(Through December), 2010 and 2011","(Through December), 2010 and 2011","(Through December), 2010 and 2011",,,,,,
"Data Source: IBR electronic data files, compiled by Virginia Department of State Police","Data Source: IBR electronic data files, compiled by Virginia Department of State Police","Data Source: IBR electronic data files, compiled by Virginia Department of State Police","Data Source: IBR electronic data files, compiled by Virginia Department of State Police","Data Source: IBR electronic data files, compiled by Virginia Department of State Police","Data Source: IBR electronic data files, compiled by Virginia Department of State Police",,,
"Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/",,
All 2011 counts presented here are preliminary and will be finalized March 2012,All 2011 counts presented here are preliminary and will be finalized March 2012,All 2011 counts presented here are preliminary and will be finalized March 2012,All 2011 counts presented here are preliminary and will be finalized March 2012,All 2011 counts presented here are preliminary and will be finalized March 2012,,,,
,,,Aggravated Assault,,,,,
Aggravated Assault Offenses,Aggravated Assault Offenses,Aggravated Assault Offenses,,Aggravated Assault Arrests,Aggravated Assault Arrests,,,
"1,200",,,500,,,,,
,,,450,,,,,
"1,000",,,400,,,,,
800,,,350,,,,,
,,,300,,,,,
600,,,250,,,,,
,,,200,,,,,
400,,,,,,,,
,,,150,,,,,
200,,,100,,,,,
,,,50,,,,,
0,,,0,,,,,
Jan Feb Mar Apr May Jun,Jan Feb Mar Apr May Jun,Jul,Aug Sep Oct Nov Dec,Jan,Feb Mar Apr May Jun,Jul,Aug Sep,Oct Nov Dec
2010,2010,,2011,,2010,,2011,
2010 total:,"9,622",,,,2010 total:,2010 total:,"4,649",
2011 total:,"8,661",,,,2011 total:,2011 total:,"4,098",
Percent change:,-10.0%,-10.0%,,,Percent change:,Percent change:,-11.9%,
,,,5 of 10,5 of 10,,,,2/2012
