Name: “Table 1 of 1 on page 6 of 37”,Name: “Table 1 of 1 on page 6 of 37”,Name: “Table 1 of 1 on page 6 of 37”,Name: “Table 1 of 1 on page 6 of 37”,Name: “Table 1 of 1 on page 6 of 37”,Name: “Table 1 of 1 on page 6 of 37”,Name: “Table 1 of 1 on page 6 of 37”,Name: “Table 1 of 1 on page 6 of 37”,Name: “Table 1 of 1 on page 6 of 37”,Name: “Table 1 of 1 on page 6 of 37”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,,
Year,2008,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
02701,Grundy Vol. Fire Dept.,Buchanan Co.,2008,37,0,0,37,6,6
02702,"Oakwood Vol. Fire Dept., Inc.",Buchanan Co.,2008,223,0,7,230,12,12
02703,Whitewood Vol. Fire Dept.,Buchanan Co.,2008,15,0,4,19,10,12
02704,Council Vol Fire Dept.,Buchanan Co.,2008,32,0,2,34,12,12
02706,Knox Creek Vol. Fire Dept.,Buchanan Co.,2008,60,0,0,60,12,12
02707,Russell Prater Fire Dept.,Buchanan Co.,2008,192,0,13,205,11,11
02708,Slate Creek Vol Fire Dept.,Buchanan Co.,2008,45,0,14,59,12,12
02709,Harman VFD,Buchanan Co.,2008,29,0,0,29,10,11
02710,Patterson Vol. Fire Dept.,Buchanan Co.,2008,3,0,0,3,2,2
,Buchanan Co.,9,,636,0,40,676,,
02901,Arvonia VFD,Buckingham Co.,2008,43,0,16,59,7,7
02902,Dillwyn Vol. Fire Dept.,Buckingham Co.,2008,159,0,1,160,12,12
02903,Glenmore Vol. Fire Dept.,Buckingham Co.,2008,16,0,4,20,7,7
02904,Toga Vol. Fire Dept.,Buckingham Co.,2008,1,0,0,1,1,1
,Buckingham Co.,4,,219,0,21,240,,
03110,Altavista Vol. Fire Dept.,Campbell Co.,2008,64,0,0,64,3,3
03111,Brookneal Vol. Fire Dept.,Campbell Co.,2008,110,0,11,121,12,12
Prepared by the Information and Statistics Section,Prepared by the Information and Statistics Section,-- as of 04/07/2009: Preliminary Data,-- as of 04/07/2009: Preliminary Data,,,,,,Page 6 of 37
