Name: “Table 1 of 1 on page 23 of 37”,Name: “Table 1 of 1 on page 23 of 37”,Name: “Table 1 of 1 on page 23 of 37”,Name: “Table 1 of 1 on page 23 of 37”,Name: “Table 1 of 1 on page 23 of 37”,Name: “Table 1 of 1 on page 23 of 37”,Name: “Table 1 of 1 on page 23 of 37”,Name: “Table 1 of 1 on page 23 of 37”,Name: “Table 1 of 1 on page 23 of 37”,Name: “Table 1 of 1 on page 23 of 37”
Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23
,,,,,,,,,
Year,2008,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
14312,Gretna Vol Fire Dept.,Pittsylvania Co.,2008,248,0,54,302,12,12
14313,Brosville Vol. Fire Dept.,Pittsylvania Co.,2008,589,0,46,635,12,12
14314,Cool Branch Vol. Fire Dept.,Pittsylvania Co.,2008,49,0,13,62,6,6
14315,Blairs Vol. Fire Dept.,Pittsylvania Co.,2008,488,0,21,509,9,9
14316,Callands Vol. Fire & Rescue Dept.,Pittsylvania Co.,2008,91,0,7,98,12,12
14317,Dry Fork Vol. Fire Dept.,Pittsylvania Co.,2008,170,0,15,185,10,10
14318,Cascade Vol. Fire Dept.,Pittsylvania Co.,2008,126,0,22,148,12,12
14319,Kentuck Vol. Fire Dept.,Pittsylvania Co.,2008,198,0,38,236,12,12
14320,Keeling Vol. Fire Dept.,Pittsylvania Co.,2008,1,0,0,1,1,1
14321,Laurel Grove Vol. Fire Dept.,Pittsylvania Co.,2008,283,0,18,301,12,12
,Pittsylvania Co.,20,,"4,737",0,536,"5,273",,
14501,Powhatan Co. Vol. Fire Dept.,Powhatan Co.,2008,472,2,76,550,12,12
14502,Huguenot Vol. Fire Dept.,Powhatan Co.,2008,439,1,113,553,12,12
14503,Macon Fire Dept.,Powhatan Co.,2008,81,0,42,123,12,12
14504,Fine Creek Vol. Fire Dept.,Powhatan Co.,2008,417,0,51,468,12,12
14505,Deep Creek Vol. Fire Dept.,Powhatan Co.,2008,92,0,69,161,12,12
,Powhatan Co.,5,,"1,501",3,351,"1,855",,
14701,Farmville Vol. Fire Dept.,Prince Edward Co.,2008,260,0,40,300,12,12
Prepared by the Information and Statistics Section,Prepared by the Information and Statistics Section,-- as of 04/07/2009: Preliminary Data,-- as of 04/07/2009: Preliminary Data,,,,,,Page 23 of 37
