Name: “Table 1 of 1 on page 25 of 37”,Name: “Table 1 of 1 on page 25 of 37”,Name: “Table 1 of 1 on page 25 of 37”,Name: “Table 1 of 1 on page 25 of 37”,Name: “Table 1 of 1 on page 25 of 37”,Name: “Table 1 of 1 on page 25 of 37”,Name: “Table 1 of 1 on page 25 of 37”,Name: “Table 1 of 1 on page 25 of 37”,Name: “Table 1 of 1 on page 25 of 37”,Name: “Table 1 of 1 on page 25 of 37”
Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25
,,,,,,,,,
Year,2008,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
15703,Amissville Vol. Fire & Rescue Co.,Rappahannock Co.,2008,221,0,137,358,9,9
15704,Flint Hill Vol. Fire Co.,Rappahannock Co.,2008,56,0,55,111,12,12
15706,Chester Gap Vol. Fire Dept.,Rappahannock Co.,2008,63,0,182,245,12,12
,Rappahannock Co.,5,,647,0,862,"1,509",,
15901,"Richmond Co. Vol. Fire Dept., Inc.",Richmond Co.,2008,48,0,1,49,6,6
,Richmond Co.,1,,48,0,1,49,,
16100,Roanoke County Fire & Rescue,Roanoke Co.,2008,"11,003",4,334,"11,341",12,12
16102,Vinton Vol. Fire Dept.,Roanoke Co.,2008,139,1,2,142,12,12
16111,Back Creek Fire & Rescue Dept.,Roanoke Co.,2008,8,0,2,10,4,4
16112,"Read Mountain Fire & Rescue Dept., Inc. -",Botetourt Co.,2008,422,0,438,860,12,12
,Roanoke Co.,4,,"11,572",5,776,"12,353",,
16302,Glasgow VFD,Rockbridge Co.,2008,118,0,73,191,12,12
16304,Kerrs Creek VFD,Rockbridge Co.,2008,88,0,51,139,11,11
16305,Raphine VFD,Rockbridge Co.,2008,441,0,67,508,12,12
16306,Rockbridge Baths VFD,Rockbridge Co.,2008,74,0,34,108,12,12
16307,South River District VFD,Rockbridge Co.,2008,374,2,114,490,12,12
16309,Natural Bridge Vol. Fire Dept.,Rockbridge Co.,2008,378,0,51,429,12,12
Prepared by the Information and Statistics Section,Prepared by the Information and Statistics Section,-- as of 04/07/2009: Preliminary Data,-- as of 04/07/2009: Preliminary Data,,,,,,Page 25 of 37
