Name: “Table 1 of 1 on page 10 of 37”,Name: “Table 1 of 1 on page 10 of 37”,Name: “Table 1 of 1 on page 10 of 37”,Name: “Table 1 of 1 on page 10 of 37”,Name: “Table 1 of 1 on page 10 of 37”,Name: “Table 1 of 1 on page 10 of 37”,Name: “Table 1 of 1 on page 10 of 37”,Name: “Table 1 of 1 on page 10 of 37”,Name: “Table 1 of 1 on page 10 of 37”,Name: “Table 1 of 1 on page 10 of 37”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,,,
Year,2008,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
05303,McKenney Vol. Fire Dept.,Dinwiddie Co.,2008,137,0,1,138,10,10
05304,Namozine Vol. Fire & Resc Dept.,Dinwiddie Co.,2008,854,10,80,944,12,12
05305,Old Hickory Vol. Fire Dept.,Dinwiddie Co.,2008,48,0,50,98,12,12
,Dinwiddie Co.,6,,"2,123",10,360,"2,493",,
05701,Tappahannock-Essex Vol. Fire Dept.,Essex Co.,2008,249,5,7,261,12,12
,Essex Co.,1,,249,5,7,261,,
05900,Fairfax Co. Fire & Resc. Dept.,Fairfax Co.,2008,"78,891",28,"3,680","82,599",12,12
,Fairfax Co.,1,,"78,891",28,"3,680","82,599",,
06100,Fauquier Dept. of Fire & Emerg.,Fauquier Co.,2008,131,0,37,168,12,12
06101,Warrenton Vol. Fire Co.,Fauquier Co.,2008,921,0,156,"1,077",12,12
06102,Remington Vol. Fire & Rescue Dept.,Fauquier Co.,2008,423,0,19,442,12,12
06103,Marshall Vol. Fire Dept.,Fauquier Co.,2008,431,1,21,453,12,12
06104,The Plains Volunteer Fire Co.,Fauquier Co.,2008,119,0,0,119,9,9
06107,Catlett Vol. Fire Dept.,Fauquier Co.,2008,34,0,0,34,6,6
06108,Goldvein Vol. Fire Dept.,Fauquier Co.,2008,50,0,5,55,9,9
06110,New Baltimore Vol. Fire & Rescue,Fauquier Co.,2008,2,0,0,2,1,1
06111,Orlean Vol. Fire Dept.,Fauquier Co.,2008,89,0,10,99,12,12
Prepared by the Information and Statistics Section,Prepared by the Information and Statistics Section,-- as of 04/07/2009: Preliminary Data,-- as of 04/07/2009: Preliminary Data,,,,,,Page 10 of 37
