Name: “Table 1 of 1 on page 17 of 37”,Name: “Table 1 of 1 on page 17 of 37”,Name: “Table 1 of 1 on page 17 of 37”,Name: “Table 1 of 1 on page 17 of 37”,Name: “Table 1 of 1 on page 17 of 37”,Name: “Table 1 of 1 on page 17 of 37”,Name: “Table 1 of 1 on page 17 of 37”,Name: “Table 1 of 1 on page 17 of 37”,Name: “Table 1 of 1 on page 17 of 37”,Name: “Table 1 of 1 on page 17 of 37”
Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17
,,,,,,,,,
Year,2008,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
10501,Jonesville Vol. Fire Dept.,Lee Co.,2008,53,0,1,54,12,12
10502,Keokee VFD,Lee Co.,2008,1,0,0,1,1,1
10503,Pennington Gap Vol. Fire Dept.,Lee Co.,2008,73,0,14,87,12,12
10504,Thomas Walker VFD #1,Lee Co.,2008,43,0,3,46,12,13
10505,Dryden VFD,Lee Co.,2008,25,0,7,32,12,12
10508,Thomas Walker Vol. Fire Dept. #2,Lee Co.,2008,10,0,9,19,8,11
10511,Blackwater VFD,Lee Co.,2008,13,0,0,13,5,7
10512,Jasper VFD,Lee Co.,2008,11,0,2,13,5,5
,Lee Co.,8,,229,0,36,265,,
10701,Leesburg Vol. Fire Dept.,Loudoun Co.,2008,"2,012",0,74,"2,086",12,12
10702,Purcellville Vol. Fire Dept.,Loudoun Co.,2008,414,0,104,518,10,10
10703,"Middleburg VFD, Inc.",Loudoun Co.,2008,160,1,51,212,12,12
10704,Round Hill Vol. Fire Dept.,Loudoun Co.,2008,247,0,49,296,12,12
10705,Hamilton VFD,Loudoun Co.,2008,367,0,82,449,10,10
10706,Ashburn Fire & Rescue,Loudoun Co.,2008,"4,954",0,317,"5,271",12,12
10707,Aldie VFD,Loudoun Co.,2008,214,0,86,300,12,12
10708,Philomont VFD,Loudoun Co.,2008,210,0,259,469,12,12
10709,Arcola-Pleasant Valley Fire/Rescue,Loudoun Co.,2008,"1,090",0,0,"1,090",12,12
Prepared by the Information and Statistics Section,Prepared by the Information and Statistics Section,-- as of 04/07/2009: Preliminary Data,-- as of 04/07/2009: Preliminary Data,,,,,,Page 17 of 37
