Name: “Table 1 of 1 on page 19 of 37”,Name: “Table 1 of 1 on page 19 of 37”,Name: “Table 1 of 1 on page 19 of 37”,Name: “Table 1 of 1 on page 19 of 37”,Name: “Table 1 of 1 on page 19 of 37”,Name: “Table 1 of 1 on page 19 of 37”,Name: “Table 1 of 1 on page 19 of 37”,Name: “Table 1 of 1 on page 19 of 37”,Name: “Table 1 of 1 on page 19 of 37”,Name: “Table 1 of 1 on page 19 of 37”
Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19
,,,,,,,,,
Year,2008,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
11702,Buckhorn Vol. Fire Dept.,Mecklenburg Co.,2008,27,0,18,45,11,11
11703,Chase City Vol. Fire Dept.,Mecklenburg Co.,2008,188,0,42,230,12,12
11704,Clarksville Vol. Fire Dept.,Mecklenburg Co.,2008,192,0,18,210,12,12
11705,"LaCrosse Vol. Fire Dept., Inc.",Mecklenburg Co.,2008,90,0,94,184,12,12
11706,"Palmer Springs Vol. Fire Dept., Inc.",Mecklenburg Co.,2008,30,1,8,39,10,10
11707,South Hill Vol. Fire Dept.,Mecklenburg Co.,2008,98,0,11,109,3,3
11708,Lake Gaston Vol. Fire Dept.,Mecklenburg Co.,2008,43,0,12,55,12,12
,Mecklenburg Co.,7,,668,1,203,872,,
11901,Hartfield VFD,Middlesex Co.,2008,53,0,0,53,12,12
11902,Lower Middlesex VFD,Middlesex Co.,2008,31,0,11,42,9,9
11903,Middlesex Vol. Fire Dept.,Middlesex Co.,2008,86,0,12,98,12,12
,Middlesex Co.,3,,170,0,23,193,,
12102,Blacksburg Vol. Fire Dept.,Montgomery Co.,2008,771,0,2,773,10,10
12103,Christiansburg Vol. Fire Dept.,Montgomery Co.,2008,666,0,10,676,12,12
12104,Elliston Vol. Fire Dept.,Montgomery Co.,2008,252,0,98,350,12,12
12106,Riner Vol. Fire Dept.,Montgomery Co.,2008,134,0,9,143,12,12
,Montgomery Co.,4,,"1,823",0,119,"1,942",,
Prepared by the Information and Statistics Section,Prepared by the Information and Statistics Section,-- as of 04/07/2009: Preliminary Data,-- as of 04/07/2009: Preliminary Data,,,,,,Page 19 of 37
