Name: “Table 1 of 1 on page 8 of 37”,Name: “Table 1 of 1 on page 8 of 37”,Name: “Table 1 of 1 on page 8 of 37”,Name: “Table 1 of 1 on page 8 of 37”,Name: “Table 1 of 1 on page 8 of 37”,Name: “Table 1 of 1 on page 8 of 37”,Name: “Table 1 of 1 on page 8 of 37”,Name: “Table 1 of 1 on page 8 of 37”,Name: “Table 1 of 1 on page 8 of 37”,Name: “Table 1 of 1 on page 8 of 37”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,
Year,2008,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
03702,Charlotte Court House Vol Fire Dept.,Charlotte Co.,2008,31,0,13,44,12,12
03704,Drakes Branch Vol. Fire Dept.,Charlotte Co.,2008,29,0,20,49,12,12
03705,Keysville Vol Fire Dept.,Charlotte Co.,2008,2,0,0,2,1,1
03707,Red House Vol. Fire Dept.,Charlotte Co.,2008,43,0,6,49,12,12
,Charlotte Co.,5,,205,0,61,266,,
04100,Chesterfield Fire Dept.,Chesterfield Co.,2008,"30,312",41,90,"30,443",12,12
,Chesterfield Co.,1,,"30,312",41,90,"30,443",,
04301,John H. Enders VFD,Clarke Co.,2008,169,0,79,248,12,12
04304,"Boyce Vol. Fire Co., Inc.",Clarke Co.,2008,244,0,176,420,12,12
04306,Shenandoah Farms VFD,Clarke Co.,2008,160,0,68,228,12,12
04308,Blue Ridge Vol. Fire/Rescue Co.,Clarke Co.,2008,183,0,169,352,12,12
,Clarke Co.,4,,756,0,492,"1,248",,
04502,Paint Bank Vol. Fire Dept.,Craig Co.,2008,34,0,6,40,12,12
04503,Simmonsville VFD,Craig Co.,2008,40,0,2,42,12,12
04504,New Castle Vol. Fire Dept.,Craig Co.,2008,83,0,0,83,12,12
,Craig Co.,3,,157,0,8,165,,
04701,Brandy Station VFD,Culpeper Co.,2008,76,0,46,122,3,3
Prepared by the Information and Statistics Section,Prepared by the Information and Statistics Section,-- as of 04/07/2009: Preliminary Data,-- as of 04/07/2009: Preliminary Data,,,,,,Page 8 of 37
