Name: “Table 1 of 1 on page 12 of 37”,Name: “Table 1 of 1 on page 12 of 37”,Name: “Table 1 of 1 on page 12 of 37”,Name: “Table 1 of 1 on page 12 of 37”,Name: “Table 1 of 1 on page 12 of 37”,Name: “Table 1 of 1 on page 12 of 37”,Name: “Table 1 of 1 on page 12 of 37”,Name: “Table 1 of 1 on page 12 of 37”,Name: “Table 1 of 1 on page 12 of 37”,Name: “Table 1 of 1 on page 12 of 37”
Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12
,,,,,,,,,
Year,2008,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
,Franklin Co.,11,,"1,301",3,354,"1,658",,
06900,Frederick Co. Fire & Rescue,Frederick Co.,2008,631,0,448,"1,079",12,12
06911,Stephens City Fire Dept.,Frederick Co.,2008,"1,909",2,105,"2,016",12,12
06912,Middletown Vol. Fire & Rescue,Frederick Co.,2008,326,0,507,833,12,12
06913,Clear Brook Vol. Fire Dept.,Frederick Co.,2008,857,0,131,988,12,12
06914,Gore Vol. Fire Dept.,Frederick Co.,2008,137,0,105,242,12,12
06915,"Round Hill Community Fire Co., Inc.",Frederick Co.,2008,859,0,281,"1,140",12,12
06916,Gainesboro Vol. Fire Dept.,Frederick Co.,2008,400,0,310,710,12,12
06917,Star Tannery Vol. Fire Dept.,Frederick Co.,2008,57,0,20,77,11,11
06918,Greenwood Vol. Fire & Rescue Co.,Frederick Co.,2008,"1,530",1,370,"1,901",12,12
06919,North Mountain Vol. Fire Dept.,Frederick Co.,2008,165,0,54,219,12,12
06920,Reynolds Store VFD,Frederick Co.,2008,150,0,91,241,12,12
06921,Millwood Station Fire & Rescue,Frederick Co.,2008,567,0,477,"1,044",12,12
,Frederick Co.,12,,"7,588",3,"2,899","10,490",,
07110,Eggleston Vol. Fire Dept.,Giles Co.,2008,53,0,13,66,12,12
07120,Glen Lyn Vol. Fire Dept.,Giles Co.,2008,58,0,2,60,2,2
07130,Narrows Vol Fire Dept.,Giles Co.,2008,78,0,1,79,12,12
07140,Newport Vol. Fire Dept.,Giles Co.,2008,11,0,4,15,4,4
Prepared by the Information and Statistics Section,Prepared by the Information and Statistics Section,-- as of 04/07/2009: Preliminary Data,-- as of 04/07/2009: Preliminary Data,,,,,,Page 12 of 37
