Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,,,,,,,,,
,,,,,,TABLE 4.13-8,TABLE 4.13-8,TABLE 4.13-8,,,,,,,
,,,SEVERITY OF EFFECTS TO WETLANDS - CBA PLANNING CORRIDOR,SEVERITY OF EFFECTS TO WETLANDS - CBA PLANNING CORRIDOR,SEVERITY OF EFFECTS TO WETLANDS - CBA PLANNING CORRIDOR,SEVERITY OF EFFECTS TO WETLANDS - CBA PLANNING CORRIDOR,SEVERITY OF EFFECTS TO WETLANDS - CBA PLANNING CORRIDOR,SEVERITY OF EFFECTS TO WETLANDS - CBA PLANNING CORRIDOR,SEVERITY OF EFFECTS TO WETLANDS - CBA PLANNING CORRIDOR,SEVERITY OF EFFECTS TO WETLANDS - CBA PLANNING CORRIDOR,SEVERITY OF EFFECTS TO WETLANDS - CBA PLANNING CORRIDOR,,,,
,,,,,CBA 1,,,,CBA 2,CBA 2,,,CBA 3,,
,,Total Acreage,,,,,,,,,,,,,
,Wetland Type,Within Study,Effects,,Effects,,,Effects,,Effects,,Effects,,Effects,
,,,,% of,,% of,% of,,% of,,% of,,% of,,% of
,,Area,without,,with,,,without,,with,,without,,with,
,,,,Total,,Total,Total,,Total,,Total,,Total,,Total
,,,Bridge,,Bridge,,,Bridge,,Bridge,,Bridge,,Bridge,
Palustrine,Forested,,,,,,,,,,,,,,
,,"33,640.17",177.42,0.53,133.44,0.4,0.4,196.86,0.59,117.68,0.35,172.76,0.51,87.32,0.26
Seasonally Inundated,Seasonally Inundated,,,,,,,,,,,,,,
Palustrine,Forested,,,,,,,,,,,,,,
,,"20,962.36",106.64,0.51,106.09,0.51,0.51,82.38,0.39,81.52,0.39,116.35,0.56,114.86,0.55
Seasonally Saturated,Seasonally Saturated,,,,,,,,,,,,,,
Palustrine Scrub Shrub,Palustrine Scrub Shrub,"5,773.82",18.6,0.32,16.32,0.28,0.28,30.05,0.52,26.46,0.46,33.4,0.58,29.82,0.52
