Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”,Name: “Table 1 of 1 on page 12 of 13”
Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12
,,,,,,,,,,,
,,,,,TABLE 4.12-2,TABLE 4.12-2,,,,,
,,,SUMMARY OF BIODIVERSITY EFFECTS (PLANNING CORRIDOR),SUMMARY OF BIODIVERSITY EFFECTS (PLANNING CORRIDOR),SUMMARY OF BIODIVERSITY EFFECTS (PLANNING CORRIDOR),SUMMARY OF BIODIVERSITY EFFECTS (PLANNING CORRIDOR),SUMMARY OF BIODIVERSITY EFFECTS (PLANNING CORRIDOR),SUMMARY OF BIODIVERSITY EFFECTS (PLANNING CORRIDOR),,,
,,,,Absolute and Relative Effects,Absolute and Relative Effects,Absolute and Relative Effects,,,,,
,,,,,,,Number,,,,Relative
,Perennial,,,,,,,,Riparian,,
,,,,,,,,,,,Effect
,,,Intermittent,,Number,,of,,,,
Alternative,Streams,Percent,,Percent,,Percent,,Percent,Zone,Percent,(no
,,,Streams,,of SCU,,Riparian,,,,
,Affected,of Total,,of Total,,of Total,,of Total,Affected,of Total,units)
,,,Affected(feet),,Crossings,,Corridors,,,,
,(feet),,,,,,,,(acres),,
,,,,,,,Bisected,,,,
CBA 1,"20,406",0.31,"53,634",0.41,3,0.43,2,0.33,189,0.50,1.98
CBA 2,"27,406",0.41,"22,216",0.17,1,0.14,1,0.17,61,0.16,1.05
CBA 3,"19,016",0.28,"56,069",0.42,3,0.43,3,0.50,129,0.34,1.97
Total,,,,,,,,,,,
(Additive,"66,828",n/a,"131,919",n/a,7,n/a,6,n/a,379,n/a,n/a
Effects),,,,,,,,,,,
Route 460 Location Study,Route 460 Location Study,,,,4-74,,,,Draft Environmental Impact Statement,Draft Environmental Impact Statement,Draft Environmental Impact Statement
,,,,,,,,,,,May 2005
