Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”,Name: “Table 1 of 1 on page 5 of 11”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Property Use,Property Use,Property Use,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/06 - 12/31/06,1/1/06 - 12/31/06,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,"Day care, in commercial",,,,,,,,,,,,,,,,,
254,property,760,0.14%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,002",0.00%,"2,201",0.00%,"3,203",0.00%
,"Day care, in residence,",,,,,,,,,,,,,,,,,
255,licensed,99,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Day care in residence,",,,,,,,,,,,,,,,,,
256,unlicensed.,5,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Health care, detention,",,,,,,,,,,,,,,,,,
300,"& correction, other","1,510",0.27%,0,0,0.00%,5,0.94%,0,0.00%,1,0.35%,"150,000",0.03%,"75,000",0.06%,"225,000",0.04%
,24-hour care Nursing,,,,,,,,,,,,,,,,,
311,"homes, 4 or more","24,280",4.35%,1,1,0.79%,3,0.56%,0,0.00%,0,0.00%,"3,263,770",0.66%,"425,406",0.32%,"3,689,176",0.59%
,persons,,,,,,,,,,,,,,,,,
,Mental,,,,,,,,,,,,,,,,,
321,retardation/development,824,0.15%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"67,017",0.01%,"10,003",0.01%,"77,020",0.01%
,disability facility,,,,,,,,,,,,,,,,,
,Alcohol or substance,,,,,,,,,,,,,,,,,
322,abuse recovery center,527,0.09%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Asylum, mental",,,,,,,,,,,,,,,,,
323,institution,490,0.09%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"6,000",0.00%,0,0.00%,"6,000",0.00%
,Hospital - medical or,,,,,,,,,,,,,,,,,
331,psychiatric,"2,947",0.53%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"5,015,115",1.02%,"21,275",0.02%,"5,036,390",0.81%
,Hospices,,,,,,,,,,,,,,,,,
332,,55,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"4,000",0.00%,"5,000",0.00%,"9,000",0.00%
,"Clinics, Doctors offices,",,,,,,,,,,,,,,,,,
340,hemodialysis centers,"6,708",1.20%,0,0,0.00%,0,0.00%,0,0.00%,2,0.71%,"39,503",0.01%,"6,502",0.00%,"46,005",0.01%
,"Clinic, clinic-type",,,,,,,,,,,,,,,,,
341,infirmary,"1,056",0.19%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,000",0.00%,1,0.00%,"1,001",0.00%
,"Doctor, dentist or oral",,,,,,,,,,,,,,,,,
342,surgeon's office,"2,155",0.39%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"50,500",0.01%,"50,000",0.04%,"100,500",0.02%
,Hemodialysis unit,,,,,,,,,,,,,,,,,
343,,332,0.06%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Jail, prison (not juvenile)",,,,,,,,,,,,,,,,,
361,,"1,252",0.22%,1,0,0.00%,0,0.00%,0,0.00%,1,0.35%,"40,002",0.01%,"1,202",0.00%,"41,204",0.01%
,"Reformatory, juvenile",,,,,,,,,,,,,,,,,
363,detention center,158,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,500,0.00%,900,0.00%,"1,400",0.00%
,Page 5 of 11,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/18/07 9:35:03 AM,4/18/07 9:35:03 AM,
