Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”,Name: “Table 1 of 1 on page 18 of 23”
Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18
,,,,,,,,,,,,,,,,,,,,,
potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,potential is low to moderate in CBA 1 and 3 and moderate in CBA 2.,"Finally, there is low to moderate","Finally, there is low to moderate","Finally, there is low to moderate","Finally, there is low to moderate","Finally, there is low to moderate","Finally, there is low to moderate","Finally, there is low to moderate"
potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,potential for Civil War earthwork sites in CBA 1 and 3 but moderate potential in CBA 2.,The results,The results,The results
suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,suggest that the alternatives differ only slightly in their potential to contain significant sites.,,,
,,,,,,,,,Table 4.7-3,Table 4.7-3,Table 4.7-3,Table 4.7-3,,,,,,,,,
,,,,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,SUMMARY OF POTENTIAL FOR ARCHAEOLOGICAL SITES,,,,
,,,,"FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3","FOR CANDIDATE BUILD ALTERNATIVES 1, 2, and 3",,,,,
,,,,,,,,Stratified Sites,Stratified Sites,Stratified Sites,,,,,Historic,Historic,,,,,
