Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,
,,Virginia Violent Crime,Virginia Violent Crime,,,
"Number of Violent Offenses and Arrests Reported by Offense Type and Month,","Number of Violent Offenses and Arrests Reported by Offense Type and Month,","Number of Violent Offenses and Arrests Reported by Offense Type and Month,","Number of Violent Offenses and Arrests Reported by Offense Type and Month,","Number of Violent Offenses and Arrests Reported by Offense Type and Month,","Number of Violent Offenses and Arrests Reported by Offense Type and Month,",
1Q 2011 and 2012,,,,,,
All 2012 counts are preliminary and will be finalized March 2013,All 2012 counts are preliminary and will be finalized March 2013,All 2012 counts are preliminary and will be finalized March 2013,,,,
,Murder and Nonnegligent Manslaughter,Murder and Nonnegligent Manslaughter,Murder and Nonnegligent Manslaughter,,,
Murder and Nonnegligent Manslaughter Offenses,Murder and Nonnegligent Manslaughter Offenses,,Murder and Nonnegligent Manslaughter Arrests,Murder and Nonnegligent Manslaughter Arrests,Murder and Nonnegligent Manslaughter Arrests,
30,,30,,,,
25,,25,,,,
20,,20,,,,
15,,15,,,,
10,,10,,,,
5,,5,,,,
0,,0,,,,
Jan,Feb,Mar,Jan,Feb,,Mar
2011,2012,,,2011,,2012
2011 total:,70,,,2011 total:,,69
2012 total:,49,,,2012 total:,,56
Percent change:,-30.0%,,,Percent change:,-18.8%,
,,Forcible Rape,,,,
Forcible Rape Offenses,,,Forcible Rape Arrests,,,
160,,35,,,,
140,,30,,,,
120,,25,,,,
100,,,,,,
,,20,,,,
80,,,,,,
,,15,,,,
60,,,,,,
40,,10,,,,
20,,5,,,,
0,,0,,,,
Jan,Feb,Mar,Jan,Feb,,Mar
2011,2012,,,2011,,2012
2011 total:,368,,,2011 total:,,82
2012 total:,315,,,2012 total:,,76
Percent change:,-14.4%,,,Percent change:,-7.3%,
"Data Source: IBR electronic data files, compiled by Virginia Department of State Police","Data Source: IBR electronic data files, compiled by Virginia Department of State Police","Data Source: IBR electronic data files, compiled by Virginia Department of State Police","Data Source: IBR electronic data files, compiled by Virginia Department of State Police",,,
"Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Research Center, http://www.dcjs.virginia.gov/research/",,
,,,,,,3 of 10
