Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”,Name: “Table 1 of 1 on page 14 of 31”
Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14
,,,,,,,,,,,,,,,,,,,,,,,,,
"Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009","Virginia Property Index Crime Rate by Locality, 2000-2009",,,,,,,
Source:  DCJS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2000,2000,2000,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,Number of Property Crimes,Number of Property Crimes,Number of Property Crimes,Number of Property Crimes,Number of Property Crimes,,,,,,,,840,,,,,,,,,,,
,,,,,,,,,,,,,,,,683,,,,,,,,,
