Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”,Name: “Table 1 of 1 on page 3 of 16”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,Selected Coded Field: Basic: Property Use,,,,,,,,,,,,,
,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,Report Period: From 01/01/2012 to 12/31/2012,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Convention center,",,,,,,,,,,,,,,,,,
122,,342,0.05 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,exhibition hall,,,,,,,,,,,,,,,,,
123,"Stadium, arena",740,0.10 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"50,000",0.02 %,0,0.00 %,"50,000",0.02 %
124,Playground,577,0.08 %,0,0,0.00 %,4,0.64 %,0,0.00 %,0,0.00 %,"87,781",0.04 %,"16,041",0.02 %,"103,822",0.04 %
,Amusement center:,,,,,,,,,,,,,,,,,
129,,265,0.04 %,5,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"190,500",0.09 %,"100,000",0.15 %,"290,500",0.10 %
,indoor/outdoor,,,,,,,,,,,,,,,,,
,"Places of worship,",,,,,,,,,,,,,,,,,
130,,338,0.05 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.15 %,"5,000",0.00 %,"5,000",0.01 %,"10,000",0.00 %
,funeral parlors,,,,,,,,,,,,,,,,,
,"Church, mosque,",,,,,,,,,,,,,,,,,
131,"synagogue, temple,","4,451",0.61 %,0,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,"692,702",0.32 %,"1,077,356",1.59 %,"1,770,058",0.62 %
,chapel,,,,,,,,,,,,,,,,,
134,Funeral parlor,103,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
140,"Clubs, other",328,0.04 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"11,500",0.01 %,700,0.00 %,"12,200",0.00 %
141,Athletic/health club,"1,273",0.17 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.15 %,"10,000",0.00 %,"14,001",0.02 %,"24,001",0.01 %
142,Clubhouse,455,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"35,050",0.02 %,"21,050",0.03 %,"56,100",0.02 %
143,Yacht Club,33,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Page 3 of 16,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:36:16 EDT 2013,Thu Mar 14 07:36:16 EDT 2013,Thu Mar 14 07:36:16 EDT 2013
