-83.21962,36.52787,Hospital:Hancock County Hospital (historical),Hospital:Hancock County Hospital (historical),
-83.04774,36.75040,Hospital:Lee Regional Medical Center,Hospital:Lee Regional Medical Center,
-83.01528,36.76107,Pharmacy:Rite-Aide,Pharmacy:Rite-Aide,- 
-82.95045,36.96418,Hospital:Cumberland Community Comprehensive Center,Hospital:Cumberland Community Comprehensive Center,
-82.75434,36.87704,Hospital:Wellmont Lonesome Pine Hospital,Hospital:Wellmont Lonesome Pine Hospital,
-82.64192,36.93292,Hospital:Norton Community Hospital,Hospital:Norton Community Hospital,
-82.58516,36.97260,Hospital:Wise County Memorial Hospital,Hospital:Wise County Memorial Hospital,
-82.57910,36.63937,Pharmacy:Broadwater&apos;s Pharmacy,Pharmacy:Broadwater&apos;s Pharmacy,
-82.55487,36.55427,Hospital:Holston Valley Community Hospital,Hospital:Holston Valley Community Hospital,
-82.53209,36.53593,Hospital:Kingsport Health Center,Hospital:Kingsport Health Center,
-82.53043,36.53371,Hospital:Palmer Memorial Center for Crippled Children,Hospital:Palmer Memorial Center for Crippled Children,
-82.51404,36.55038,Hospital:Indian Path Hospital,Hospital:Indian Path Hospital,
-82.44763,37.15840,Hospital:Dickenson Community Hospital,Hospital:Dickenson Community Hospital,
-82.21625,36.59566,Hospital:Bristol Memorial Hospital,Hospital:Bristol Memorial Hospital,
-82.21625,36.59594,Hospital:Bristol Memorial Hospital,Hospital:Bristol Memorial Hospital,
-82.18541,36.59899,Hospital:Fort Shelby Hospital (historical),Hospital:Fort Shelby Hospital (historical),
-82.07801,36.89885,Hospital:Russell County Medical Center,Hospital:Russell County Medical Center,
-82.06551,37.28524,Hospital:Buchanan General Hospital,Hospital:Buchanan General Hospital,
-81.97127,36.71471,Hospital:Johnston Memorial Hospital,Hospital:Johnston Memorial Hospital,
-81.82289,36.50373,Hospital:Johnson County Memorial Hospital (historical),Hospital:Johnson County Memorial Hospital (historical),
-81.81981,37.09457,Hospital:Clinch Valley Medical Center,Hospital:Clinch Valley Medical Center,
-81.79734,37.09511,Hospital:Mattie Williams Hospital,Hospital:Mattie Williams Hospital,
-81.58813,37.43915,Hospital:Welch Emergency Hospital,Hospital:Welch Emergency Hospital,
-81.58344,37.43122,Hospital:Grace Hospital (historical),Hospital:Grace Hospital (historical),
-81.56872,37.43178,Hospital:Stevens Clinic Hospital (historical),Hospital:Stevens Clinic Hospital (historical),
-81.52261,36.83206,Hospital:Marion General Hospital,Hospital:Marion General Hospital,
-81.51123,36.83302,Hospital:Southwestern Virginia Mental Health Institute,Hospital:Southwestern Virginia Mental Health Institute,
-81.50814,36.85124,Hospital:Smyth County Community Hospital,Hospital:Smyth County Community Hospital,
-81.49143,37.13546,Pharmacy:CVS,Pharmacy:CVS,
-81.48919,37.12392,Hospital:Tazewell Community Hospital,Hospital:Tazewell Community Hospital,
-81.23547,37.25600,Hospital:Bluefield Regional Medical Center,Hospital:Bluefield Regional Medical Center,
-81.23093,37.24428,Hospital:Saint Luke&apos;s Hospital,Hospital:Saint Luke&apos;s Hospital,
-81.23085,37.24251,Hospital:Saint Luke&apos;s Hospital,Hospital:Saint Luke&apos;s Hospital,
-81.22232,37.26790,Hospital:Bluefield Sanitarium (historical),Hospital:Bluefield Sanitarium (historical),
-81.22093,37.26178,Hospital:Saint Marys Hospital (historical),Hospital:Saint Marys Hospital (historical),
-81.20233,37.78721,Hospital:Raleigh General Hospital,Hospital:Raleigh General Hospital,
-81.20205,37.78789,Hospital:Raleigh County Health Center (historical),Hospital:Raleigh County Health Center (historical),
-81.20121,37.76678,Hospital:Beckley Hospital (historical),Hospital:Beckley Hospital (historical),
-81.19309,37.76488,Hospital:Beckley Veterans Affairs Medical Center,Hospital:Beckley Veterans Affairs Medical Center,
-81.18843,37.77206,Hospital:Kings Daughters General Hospital (historical),Hospital:Kings Daughters General Hospital (historical),
-81.16818,37.79891,Hospital:Beckley Appalachian Regional Hospital,Hospital:Beckley Appalachian Regional Hospital,
-81.16538,37.78373,Hospital:Pinecrest Hospital,Hospital:Pinecrest Hospital,
-81.14951,37.97217,Hospital:Plateau Medical Center,Hospital:Plateau Medical Center,
-81.13604,37.75060,Pharmacy:CVS,Pharmacy:CVS,
-81.11453,36.50957,Hospital:Alleghany County Memorial Hospital,Hospital:Alleghany County Memorial Hospital,
-81.11348,37.36326,Hospital:Princeton Community Hospital,Hospital:Princeton Community Hospital,
-81.11223,37.36304,Hospital:Healthsouth Southern Hills Rehabilitation Hospital,Hospital:Healthsouth Southern Hills Rehabilitation Hospital,
-81.10120,37.36595,Hospital:Memorial Hospital (historical),Hospital:Memorial Hospital (historical),
-81.09731,37.36984,Hospital:Princeton Hospital (historical),Hospital:Princeton Hospital (historical),
-81.09711,36.95440,Hospital:Wythe County Community Hospital,Hospital:Wythe County Community Hospital,
-81.04636,36.94412,Hospital:Edgemont Center,Hospital:Edgemont Center,
-80.92883,36.65945,Hospital:Life Center of Galax,Hospital:Life Center of Galax,
-80.92389,36.67069,Hospital:Twin County Regional Hospital,Hospital:Twin County Regional Hospital,
-80.86012,37.65059,Hospital:Summers County Appalachian Regional Hospital,Hospital:Summers County Appalachian Regional Hospital,
-80.78452,37.05623,Hospital:Pulaski Hospital (historical),Hospital:Pulaski Hospital (historical),
-80.75730,37.06817,Hospital:Pulaski Community Hospital,Hospital:Pulaski Community Hospital,
-80.72237,37.32235,Hospital:Carilion Giles Memorial Hospital,Hospital:Carilion Giles Memorial Hospital,
-80.61201,36.48875,Hospital:Northern Hospital of Surry County,Hospital:Northern Hospital of Surry County,
-80.56955,37.13783,Pharmacy:CVS,Pharmacy:CVS,
-80.56895,37.12901,Hospital:Radford Community Hospital,Hospital:Radford Community Hospital,
-80.54501,38.22041,Hospital:Richwood Area Community Hospital (closing June 2008),Hospital:Richwood Area Community Hospital (closing June 2008),
-80.50523,37.08850,Hospital:Carilion New River Valley Medical Center,Hospital:Carilion New River Valley Medical Center,
-80.50500,37.09112,Hospital:Carilion Saint Albans Hospital of Christiansburg,Hospital:Carilion Saint Albans Hospital of Christiansburg,
-80.47031,37.77286,Hospital:Greenbrier Valley Medical Center,Hospital:Greenbrier Valley Medical Center,
-80.46896,37.74873,Hospital:Greenbrier Valley Hospital (historical),Hospital:Greenbrier Valley Hospital (historical),
-80.44563,37.80318,Hospital:Lewisburg Maternity Hospital (historical),Hospital:Lewisburg Maternity Hospital (historical),
-80.43441,37.23437,Pharmacy,Pharmacy,
-80.43308,37.23474,Pharmacy,Pharmacy,
-80.42219,37.22067,Pharmacy,Pharmacy,
-80.41533,37.12680,Hospital:New Altamont Hospital,Hospital:New Altamont Hospital,
-80.25488,36.64632,Hospital:R J Reynolds Patrick County Memorial Hospital,Hospital:R J Reynolds Patrick County Memorial Hospital,
-80.22090,38.08623,Hospital:Denmar State Hospital (historical),Hospital:Denmar State Hospital (historical),
-80.11095,37.39179,Hospital:Catawba Hospital,Hospital:Catawba Hospital,
-80.10887,38.20078,Hospital:Pocahontas Memorial Hospital,Hospital:Pocahontas Memorial Hospital,
-80.06016,37.27597,Hospital:Mount Regis Center,Hospital:Mount Regis Center,
-80.03138,37.26317,Hospital:Lewis - Gale Medical Center,Hospital:Lewis - Gale Medical Center,- 
-80.02837,37.26347,Hospital:Roanoke Valley Psychiatric Center,Hospital:Roanoke Valley Psychiatric Center,
-80.01896,37.27472,Hospital:Salem Veterans Affairs Medical Center,Hospital:Salem Veterans Affairs Medical Center,
-79.99950,37.79485,Hospital:Alleghany Memorial Hospital,Hospital:Alleghany Memorial Hospital,
-79.97893,37.28847,Hospital:Melrose Clinic,Hospital:Melrose Clinic,
-79.97830,37.26307,Hospital:Raleigh Court Health Care Center,Hospital:Raleigh Court Health Care Center,
-79.95448,37.27069,Hospital:Shenandoah Hospital,Hospital:Shenandoah Hospital,
-79.94948,37.28264,Hospital:Burrell Memorial Hospital,Hospital:Burrell Memorial Hospital,
