Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”
Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1
,,,,,,,
,Virginia Department of Fire Programs,Virginia Department of Fire Programs,Virginia Department of Fire Programs,Virginia Department of Fire Programs,Virginia Department of Fire Programs,,
"Building Fire Incidents By Building Height, Virginia, 2003-2007","Building Fire Incidents By Building Height, Virginia, 2003-2007","Building Fire Incidents By Building Height, Virginia, 2003-2007","Building Fire Incidents By Building Height, Virginia, 2003-2007",,,,
Building Height,2003,2004,2005,2006,2007,Grand Total,Percent
1 Story Building,"1,600","1,758","2,197","2,232","2,432","10,219",53%
2 Story Building,"1,014","1,113","1,267","1,379","1,507","6,280",33%
3 to 6 Story Building,222,250,347,350,398,"1,567",8%
High-Rise Building (7 Stories,,,,,,,
or More),51,50,71,72,76,320,2%
Unknown / Undetermined,115,159,182,180,110,746,4%
Grand Total,"3,002","3,330","4,064","4,213","4,523","19,132",100%
"Fire Incidents with High-Rise Buildings * By Automatic Extinguishing System (AES), Virginia, 2003-2007","Fire Incidents with High-Rise Buildings * By Automatic Extinguishing System (AES), Virginia, 2003-2007","Fire Incidents with High-Rise Buildings * By Automatic Extinguishing System (AES), Virginia, 2003-2007","Fire Incidents with High-Rise Buildings * By Automatic Extinguishing System (AES), Virginia, 2003-2007","Fire Incidents with High-Rise Buildings * By Automatic Extinguishing System (AES), Virginia, 2003-2007","Fire Incidents with High-Rise Buildings * By Automatic Extinguishing System (AES), Virginia, 2003-2007","Fire Incidents with High-Rise Buildings * By Automatic Extinguishing System (AES), Virginia, 2003-2007",
,,,Unknown /,,,,
Year,None Present,AES Present,Undetermined,Grand Total,,,
2003,38,13,0,51,,,
2004,41,9,0,50,,,
2005,51,20,0,71,,,
