Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”,Name: “Table 1 of 1 on page 9 of 15”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/09 - 12/31/09,1/1/09 - 12/31/09,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Carbon monoxide,,,,,,,,,,,,,,,,,
424,incident,"1,011",0.16%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Radioactive condition,",,,,,,,,,,,,,,,,,
430,other,2,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Radiation leak,",,,,,,,,,,,,,,,,,
431,radioactive material,4,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Electrical,,,,,,,,,,,,,,,,,
44,wiring/equipment,8,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,problem,,,,,,,,,,,,,,,,,
,Electrical,,,,,,,,,,,,,,,,,
440,wiring/equipment,"2,308",0.36%,1,0,0.00%,0,0.00%,0,0.00%,2,0.59%,"19,075",0.01%,"57,155",0.07%,"76,230",0.03%
,"problem, other",,,,,,,,,,,,,,,,,
,Heat from short circuit,,,,,,,,,,,,,,,,,
441,"(wiring), defective/worn",778,0.12%,0,0,0.00%,0,0.00%,0,0.00%,1,0.29%,"30,975",0.01%,"13,025",0.02%,"44,000",0.01%
,Overheated motor,,,,,,,,,,,,,,,,,
442,,757,0.12%,0,0,0.00%,0,0.00%,0,0.00%,2,0.59%,"47,101",0.02%,"757,167",0.93%,"804,268",0.27%
,Light ballast breakdown,,,,,,,,,,,,,,,,,
443,,163,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,870,0.00%,100,0.00%,970,0.00%
,Power line down,,,,,,,,,,,,,,,,,
444,,"3,849",0.60%,0,0,0.00%,0,0.00%,0,0.00%,1,0.29%,"36,951",0.02%,225,0.00%,"37,176",0.01%
,"Arcing, shorted",,,,,,,,,,,,,,,,,
445,electrical equipment,"2,617",0.41%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"205,347",0.10%,"63,838",0.08%,"269,185",0.09%
,"Biological hazard,",,,,,,,,,,,,,,,,,
451,confirmed or suspected,47,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Accident, potential",,,,,,,,,,,,,,,,,
460,"accident, other","1,235",0.19%,0,2,1.94%,2,0.37%,0,0.00%,0,0.00%,"216,000",0.10%,"70,800",0.09%,"286,800",0.10%
,Building or structure,,,,,,,,,,,,,,,,,
461,weakened or collapsed,318,0.05%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"458,500",0.22%,"80,750",0.10%,"539,250",0.18%
,Aircraft standby,,,,,,,,,,,,,,,,,
462,,654,0.10%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Vehicle accident,",,,,,,,,,,,,,,,,,
463,general cleanup,"7,098",1.10%,0,1,0.97%,4,0.74%,0,0.00%,1,0.29%,"1,536,225",0.72%,"60,400",0.07%,"1,596,625",0.54%
,"Explosive, bomb",,,,,,,,,,,,,,,,,
471,removal (for bomb,64,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"scare, use 721)",,,,,,,,,,,,,,,,,
,Page 9 of 15,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,3/5/10 10:08:05 AM,,
