Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”,Name: “Table 1 of 1 on page 7 of 15”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/09 - 12/31/09,1/1/09 - 12/31/09,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Extrication of victim(s),,,,,,,,,,,,,,,,,
351,from building/structure,55,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"33,000",0.02%,"3,000",0.00%,"36,000",0.01%
,Extrication of victim(s),,,,,,,,,,,,,,,,,
352,from vehicle,886,0.14%,0,4,3.88%,33,6.10%,0,0.00%,13,3.81%,"580,550",0.27%,"39,350",0.05%,"619,900",0.21%
,Removal of victim(s),,,,,,,,,,,,,,,,,
353,from stalled elevator,"1,748",0.27%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Trench/below grade,,,,,,,,,,,,,,,,,
354,rescue,24,0.00%,0,1,0.97%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Confined space rescue,,,,,,,,,,,,,,,,,
355,,17,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,High angle rescue,,,,,,,,,,,,,,,,,
356,,25,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Extrication of victim(s),,,,,,,,,,,,,,,,,
357,from machinery,30,0.00%,0,0,0.00%,1,0.18%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Water or ice-related,,,,,,,,,,,,,,,,,
36,rescue,2,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Water & ice related,,,,,,,,,,,,,,,,,
360,"rescue, other",128,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Swimming/recreational,,,,,,,,,,,,,,,,,
361,water areas rescue,47,0.01%,0,0,0.00%,0,0.00%,0,0.00%,1,0.29%,0,0.00%,0,0.00%,0,0.00%
,Ice rescue,,,,,,,,,,,,,,,,,
362,,6,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Swift water rescue,,,,,,,,,,,,,,,,,
363,,98,0.02%,0,0,0.00%,0,0.00%,0,0.00%,1,0.29%,0,0.00%,0,0.00%,0,0.00%
,Surf rescue,,,,,,,,,,,,,,,,,
364,,10,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Watercraft rescue,,,,,,,,,,,,,,,,,
365,,174,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Electrical rescue, other",,,,,,,,,,,,,,,,,
370,,6,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Electrocution or,,,,,,,,,,,,,,,,,
371,potential electrocution,18,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Page 7 of 15,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,3/5/10 10:04:58 AM,,
