Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”,Name: “Table 1 of 1 on page 13 of 15”
Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/09 - 12/31/09,1/1/09 - 12/31/09,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,"EMS call, party",,,,,,,,,,,,,,,,,
661,transported by non-fire,488,0.08%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,agency,,,,,,,,,,,,,,,,,
,Hazmat release,,,,,,,,,,,,,,,,,
67,investigation w/ no,12,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,hazmat,,,,,,,,,,,,,,,,,
,Hazmat release,,,,,,,,,,,,,,,,,
671,investigation w/ no,928,0.14%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,hazmat,,,,,,,,,,,,,,,,,
,"Biological hazard, none",,,,,,,,,,,,,,,,,
672,found,42,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,25,0.00%,25,0.00%
,False Alarm & False,,,,,,,,,,,,,,,,,
7,Call,6,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,False alarm and false,,,,,,,,,,,,,,,,,
70,"call, other",9,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"False alarm or false call,",,,,,,,,,,,,,,,,,
700,other,"9,167",1.42%,1,0,0.00%,0,0.00%,0,0.00%,1,0.29%,"12,250",0.01%,"1,700",0.00%,"13,950",0.00%
,"Malicious, mischievous",,,,,,,,,,,,,,,,,
71,false alarm,3,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Malicious, mischievous",,,,,,,,,,,,,,,,,
710,"false call, other",861,0.13%,0,0,0.00%,0,0.00%,0,0.00%,2,0.59%,0,0.00%,0,0.00%,0,0.00%
,"Municipal alarm system,",,,,,,,,,,,,,,,,,
711,malicious false alarm,571,0.09%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Direct tie to FD,",,,,,,,,,,,,,,,,,
712,malicious/false alarm,27,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Telephone, malicious",,,,,,,,,,,,,,,,,
713,false alarm,172,0.03%,0,0,0.00%,0,0.00%,0,0.00%,1,0.29%,0,0.00%,0,0.00%,0,0.00%
,"Central station,",,,,,,,,,,,,,,,,,
714,malicious false alarm,388,0.06%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Local alarm system,",,,,,,,,,,,,,,,,,
715,malicious false alarm,447,0.07%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Bomb scare - no bomb,,,,,,,,,,,,,,,,,
721,,193,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,System or detector,,,,,,,,,,,,,,,,,
73,malfunction,11,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Page 13 of 15,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,3/5/10 10:32:29 AM,,
