Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”,Name: “Table 1 of 1 on page 3 of 15”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/09 - 12/31/09,1/1/09 - 12/31/09,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Mobile property,,,,,,,,,,,,,,,,,
13,(vehicle) fire,18,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,50,0.00%,50,0.00%
,Mobile property,,,,,,,,,,,,,,,,,
130,"(vehicle) fire, other",538,0.08%,4,1,0.97%,2,0.37%,0,0.00%,0,0.00%,"1,856,496",0.87%,"233,823",0.29%,"2,090,319",0.71%
,Passenger vehicle fire,,,,,,,,,,,,,,,,,
131,,"3,333",0.52%,125,4,3.88%,18,3.33%,0,0.00%,5,1.47%,"10,454,693",4.91%,"1,180,936",1.45%,"11,635,629",3.96%
,Road freight or transport,,,,,,,,,,,,,,,,,
132,vehicle fire,308,0.05%,5,1,0.97%,2,0.37%,0,0.00%,2,0.59%,"2,819,379",1.32%,"532,174",0.65%,"3,351,553",1.14%
,Rail vehicle fire,,,,,,,,,,,,,,,,,
133,,8,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"105,000",0.05%,"40,000",0.05%,"145,000",0.05%
,Water vehicle fire,,,,,,,,,,,,,,,,,
134,,32,0.00%,2,0,0.00%,0,0.00%,0,0.00%,1,0.29%,"417,100",0.20%,"95,200",0.12%,"512,300",0.17%
,Aircraft fire,,,,,,,,,,,,,,,,,
135,,2,0.00%,0,0,0.00%,1,0.18%,0,0.00%,0,0.00%,"2,020,000",0.95%,0,0.00%,"2,020,000",0.69%
,Self-propelled motor,,,,,,,,,,,,,,,,,
136,home or recreational,8,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"30,500",0.01%,"22,001",0.03%,"52,501",0.02%
,vehicle,,,,,,,,,,,,,,,,,
,Camper or recreational,,,,,,,,,,,,,,,,,
137,vehicle (RV) fire,35,0.01%,3,1,0.97%,0,0.00%,0,0.00%,1,0.29%,"639,500",0.30%,"158,501",0.20%,"798,001",0.27%
,Off-road vehicle or,,,,,,,,,,,,,,,,,
138,heavy equipment fire,191,0.03%,6,0,0.00%,2,0.37%,0,0.00%,0,0.00%,"5,897,360",2.77%,"52,229",0.06%,"5,949,589",2.02%
,Natural vegetation fire,,,,,,,,,,,,,,,,,
14,,7,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Natural vegetation fire,",,,,,,,,,,,,,,,,,
140,other,916,0.14%,4,1,0.97%,1,0.18%,0,0.00%,1,0.29%,"64,960",0.03%,"16,943",0.02%,"81,903",0.03%
,"Forest, woods or",,,,,,,,,,,,,,,,,
141,wildland fire,754,0.12%,4,0,0.00%,0,0.00%,0,0.00%,3,0.88%,"651,473",0.31%,"30,200",0.04%,"681,673",0.23%
,"Brush, or brush and",,,,,,,,,,,,,,,,,
142,grass mixture fire,"3,664",0.57%,16,0,0.00%,2,0.37%,0,0.00%,1,0.29%,"126,131",0.06%,"28,991",0.04%,"155,122",0.05%
,Grass fire,,,,,,,,,,,,,,,,,
143,,"1,040",0.16%,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"45,963",0.02%,"5,724",0.01%,"51,687",0.02%
,Outside rubbish fire,,,,,,,,,,,,,,,,,
15,,10,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Page 3 of 15,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,3/5/10 8:39:59 AM,,
