Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”,Name: “Table 1 of 1 on page 8 of 15”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/09 - 12/31/09,1/1/09 - 12/31/09,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Trapped by power lines,,,,,,,,,,,,,,,,,
372,,7,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,500",0.00%,0,0.00%,"1,500",0.00%
,Rescue or EMS standby,,,,,,,,,,,,,,,,,
38,,8,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Rescue or EMS standby,,,,,,,,,,,,,,,,,
381,,"1,051",0.16%,0,1,0.97%,1,0.18%,0,0.00%,0,0.00%,"5,000",0.00%,0,0.00%,"5,000",0.00%
,Hazardous Conditions,,,,,,,,,,,,,,,,,
4,(No fire),5,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Hazardous condition,",,,,,,,,,,,,,,,,,
40,other,5,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Hazardous condition,",,,,,,,,,,,,,,,,,
400,other,"2,119",0.33%,0,0,0.00%,5,0.92%,0,0.00%,7,2.05%,"266,080",0.13%,"5,730",0.01%,"271,810",0.09%
,Combustible/flammable,,,,,,,,,,,,,,,,,
41,spills & leaks,31,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Flammable gas or liquid,,,,,,,,,,,,,,,,,
410,"condition, other",322,0.05%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"160,000",0.08%,"10,000",0.01%,"170,000",0.06%
,Gasoline or other,,,,,,,,,,,,,,,,,
411,flammable liquid spill,"1,647",0.26%,2,0,0.00%,0,0.00%,0,0.00%,2,0.59%,"24,037",0.01%,830,0.00%,"24,867",0.01%
,Gas leak (natural gas or,,,,,,,,,,,,,,,,,
412,LPG),"3,898",0.60%,0,0,0.00%,2,0.37%,0,0.00%,2,0.59%,"1,000",0.00%,"2,051",0.00%,"3,051",0.00%
,Oil or other combustible,,,,,,,,,,,,,,,,,
413,liquid spill,756,0.12%,0,1,0.97%,1,0.18%,0,0.00%,0,0.00%,"150,000",0.07%,"50,600",0.06%,"200,600",0.07%
,"Chemical release,",,,,,,,,,,,,,,,,,
42,"reaction, or toxic",6,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,condition,,,,,,,,,,,,,,,,,
,"Toxic condition, other",,,,,,,,,,,,,,,,,
420,,61,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,000",0.00%,0,0.00%,"1,000",0.00%
,Chemical hazard (no,,,,,,,,,,,,,,,,,
421,spill or leak),133,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,200,0.00%,200,0.00%
,Chemical spill or leak,,,,,,,,,,,,,,,,,
422,,328,0.05%,0,1,0.97%,1,0.18%,0,0.00%,3,0.88%,"1,500",0.00%,"1,000",0.00%,"2,500",0.00%
,Refrigeration leak,,,,,,,,,,,,,,,,,
423,,46,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Page 8 of 15,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,3/5/10 10:05:43 AM,,
