Tally,,,,,
Report Parameters:,Report Parameters:,,,,
Report Period:,1/1/08 - 12/31/08,Version: Both,Status: All,Released: All,
Report Filters:,No Filters Applied,,,,
,"NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group 2 AND Group 3 etc...)","NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group 2 AND Group 3 etc...)","NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group 2 AND Group 3 etc...)","NOTE: Report Filter Groups are applied to the report SQL as ""AND"" conditions (i.e. Group 1 AND Group 2 AND Group 3 etc...)",
State:,VA,,,,
Report FDIDs:,All,,,,
Page 1 of 13,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,4/7/09 9:47:45 AM
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/08 - 12/31/08,1/1/08 - 12/31/08,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,"Fire, other",,,,,,,,,,,,,,,,,
100,,"1,099",0.18%,12,0,0.00%,20,3.54%,0,0.00%,1,0.30%,"2,033,034",0.79%,"1,601,163",1.33%,"3,634,197",0.96%
,"Structure fire, other",,,,,,,,,,,,,,,,,
110,(conversion only),410,0.07%,18,3,2.42%,34,6.02%,0,0.00%,5,1.49%,"7,586,709",2.94%,0,0.00%,"7,586,709",2.01%
,Building fires,,,,,,,,,,,,,,,,,
111,,"4,840",0.78%,215,60,48.39%,286,50.62%,0,0.00%,159,47.46%,"159,302,863",61.72%,"107,137,166",89.25%,"266,440,029",70.46%
,Fires in structures other,,,,,,,,,,,,,,,,,
112,than in a building,270,0.04%,16,1,0.81%,3,0.53%,0,0.00%,1,0.30%,"4,110,529",1.59%,"1,501,611",1.25%,"5,612,140",1.48%
,"Cooking fire, confined to",,,,,,,,,,,,,,,,,
113,container,"2,545",0.41%,2,0,0.00%,69,12.21%,0,0.00%,4,1.19%,"403,435",0.16%,"1,120,718",0.93%,"1,524,153",0.40%
,"Chimney or flue fire,",,,,,,,,,,,,,,,,,
114,confined to chimney or,"1,075",0.17%,1,0,0.00%,1,0.18%,0,0.00%,1,0.30%,"130,097",0.05%,"46,775",0.04%,"176,872",0.05%
,flue,,,,,,,,,,,,,,,,,
,Incinerator overload or,,,,,,,,,,,,,,,,,
115,"malfunction, fire",31,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"5,700",0.00%,"6,050",0.01%,"11,750",0.00%
,confined,,,,,,,,,,,,,,,,,
,Fuel burner/boiler,,,,,,,,,,,,,,,,,
116,"malfunction, fire",199,0.03%,0,0,0.00%,4,0.71%,0,0.00%,1,0.30%,"59,766",0.02%,"58,449",0.05%,"118,215",0.03%
,confined,,,,,,,,,,,,,,,,,
,Commercial Compactor,,,,,,,,,,,,,,,,,
117,"fire, confined to rubbish",25,0.00%,0,0,0.00%,1,0.18%,0,0.00%,0,0.00%,"4,300",0.00%,"1,060",0.00%,"5,360",0.00%
,"Trash or rubbish fire,",,,,,,,,,,,,,,,,,
118,contained,493,0.08%,2,0,0.00%,4,0.71%,0,0.00%,0,0.00%,"84,511",0.03%,"49,947",0.04%,"134,458",0.04%
,Fire in mobile prop.,,,,,,,,,,,,,,,,,
120,"used as a fixed struc.,",24,0.00%,0,2,1.61%,0,0.00%,0,0.00%,0,0.00%,"111,551",0.04%,"66,501",0.06%,"178,052",0.05%
,other,,,,,,,,,,,,,,,,,
,Fire in mobile home,,,,,,,,,,,,,,,,,
121,used as fixed residence,181,0.03%,5,2,1.61%,13,2.30%,0,0.00%,2,0.60%,"1,519,451",0.59%,"538,926",0.45%,"2,058,377",0.54%
,"Fire in motor home,",,,,,,,,,,,,,,,,,
122,"camper, recreational",32,0.01%,2,0,0.00%,2,0.35%,0,0.00%,0,0.00%,"318,510",0.12%,"42,700",0.04%,"361,210",0.10%
,vehicle,,,,,,,,,,,,,,,,,
,"Fire in portable building,",,,,,,,,,,,,,,,,,
123,fixed location,32,0.01%,3,0,0.00%,0,0.00%,0,0.00%,1,0.30%,"99,952",0.04%,"72,127",0.06%,"172,079",0.05%
,Mobile property,,,,,,,,,,,,,,,,,
130,"(vehicle) fire, other",700,0.11%,25,1,0.81%,5,0.88%,0,0.00%,0,0.00%,"4,424,047",1.71%,"557,521",0.46%,"4,981,568",1.32%
,Passenger vehicle fire,,,,,,,,,,,,,,,,,
131,,"3,278",0.53%,105,5,4.03%,12,2.12%,0,0.00%,10,2.99%,"12,244,973",4.74%,"1,301,518",1.08%,"13,546,491",3.58%
,Page 2 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/7/09 9:48:06 AM,4/7/09 9:48:06 AM,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/08 - 12/31/08,1/1/08 - 12/31/08,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Road freight or transport,,,,,,,,,,,,,,,,,
132,vehicle fire,317,0.05%,14,3,2.42%,2,0.35%,0,0.00%,0,0.00%,"4,551,606",1.76%,"619,349",0.52%,"5,170,955",1.37%
,Rail vehicle fire,,,,,,,,,,,,,,,,,
133,,16,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"64,000",0.02%,"5,980",0.00%,"69,980",0.02%
,Water vehicle fire,,,,,,,,,,,,,,,,,
134,,28,0.00%,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,048,103",0.41%,"25,100",0.02%,"1,073,203",0.28%
,Aircraft fire,,,,,,,,,,,,,,,,,
135,,6,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"329,000",0.13%,0,0.00%,"329,000",0.09%
,Self-propelled motor,,,,,,,,,,,,,,,,,
136,home or recreational,12,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"450,501",0.17%,"113,001",0.09%,"563,502",0.15%
,vehicle,,,,,,,,,,,,,,,,,
,Camper or recreational,,,,,,,,,,,,,,,,,
137,vehicle (RV) fire,39,0.01%,8,1,0.81%,0,0.00%,0,0.00%,0,0.00%,"604,850",0.23%,"53,750",0.04%,"658,600",0.17%
,Off-road vehicle or,,,,,,,,,,,,,,,,,
138,heavy equipment fire,187,0.03%,2,0,0.00%,1,0.18%,0,0.00%,0,0.00%,"4,930,951",1.91%,"231,290",0.19%,"5,162,241",1.37%
,"Natural vegetation fire,",,,,,,,,,,,,,,,,,
140,other,"1,672",0.27%,10,1,0.81%,1,0.18%,0,0.00%,0,0.00%,"1,686,207",0.65%,"12,449",0.01%,"1,698,656",0.45%
,"Forest, woods or",,,,,,,,,,,,,,,,,
141,wildland fire,"1,204",0.19%,5,0,0.00%,1,0.18%,0,0.00%,5,1.49%,"274,451",0.11%,"16,440",0.01%,"290,891",0.08%
,"Brush, or brush and",,,,,,,,,,,,,,,,,
142,grass mixture fire,"4,581",0.74%,24,0,0.00%,2,0.35%,0,0.00%,5,1.49%,"718,516",0.28%,"60,219",0.05%,"778,735",0.21%
,Grass fire,,,,,,,,,,,,,,,,,
143,,"1,149",0.19%,11,0,0.00%,2,0.35%,0,0.00%,2,0.60%,"61,007",0.02%,"20,843",0.02%,"81,850",0.02%
,"Outside rubbish fire,",,,,,,,,,,,,,,,,,
150,other,"1,062",0.17%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"232,592",0.09%,"2,165",0.00%,"234,757",0.06%
,"Outside rubbish, trash",,,,,,,,,,,,,,,,,
151,or waste fire,"1,448",0.23%,4,1,0.81%,3,0.53%,0,0.00%,1,0.30%,"84,088",0.03%,"23,047",0.02%,"107,135",0.03%
,Garbage dump or,,,,,,,,,,,,,,,,,
152,sanitary landfill fire,49,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"3,101",0.00%,101,0.00%,"3,202",0.00%
,Construction or,,,,,,,,,,,,,,,,,
153,demolition landfill fire,61,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,2,0.00%,3,0.00%,5,0.00%
,Dumpster or other,,,,,,,,,,,,,,,,,
154,outside trash receptacle,"1,075",0.17%,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"82,097",0.03%,"5,647",0.00%,"87,744",0.02%
,fire,,,,,,,,,,,,,,,,,
,Page 3 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/7/09 9:52:03 AM,4/7/09 9:52:03 AM,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/08 - 12/31/08,1/1/08 - 12/31/08,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Outside stationary,,,,,,,,,,,,,,,,,
155,compactor/compacted,17,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"156,501",0.06%,501,0.00%,"157,002",0.04%
,trash fire,,,,,,,,,,,,,,,,,
,"Special outside fire,",,,,,,,,,,,,,,,,,
160,other,621,0.10%,13,0,0.00%,3,0.53%,0,0.00%,0,0.00%,"83,792",0.03%,"88,777",0.07%,"172,569",0.05%
,Outside storage fire,,,,,,,,,,,,,,,,,
161,,78,0.01%,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"281,266",0.11%,"213,067",0.18%,"494,333",0.13%
,Outside equipment fire,,,,,,,,,,,,,,,,,
162,,316,0.05%,3,0,0.00%,3,0.53%,0,0.00%,0,0.00%,"504,962",0.20%,"116,291",0.10%,"621,253",0.16%
,Outside gas or vapor,,,,,,,,,,,,,,,,,
163,combustion explosion,16,0.00%,0,0,0.00%,2,0.35%,0,0.00%,0,0.00%,"130,225",0.05%,"100,000",0.08%,"230,225",0.06%
,Outside mailbox fire,,,,,,,,,,,,,,,,,
164,,26,0.00%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,235",0.00%,500,0.00%,"1,735",0.00%
,"Cultivated vegetation,",,,,,,,,,,,,,,,,,
170,"crop fire, other",77,0.01%,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"300,060",0.12%,"202,130",0.17%,"502,190",0.13%
,Cultivated grain or crop,,,,,,,,,,,,,,,,,
171,fire,63,0.01%,6,0,0.00%,0,0.00%,0,0.00%,2,0.60%,"22,912",0.01%,"27,151",0.02%,"50,063",0.01%
,Cultivated orchard or,,,,,,,,,,,,,,,,,
172,vineyard fire,1,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,50,0.00%,0,0.00%,50,0.00%
,Cultivated trees or,,,,,,,,,,,,,,,,,
173,nursery stock fire,38,0.01%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,100,0.00%,"15,000",0.01%,"15,100",0.00%
,"Overpressure rupture,",,,,,,,,,,,,,,,,,
200,"explosion, overheat",159,0.03%,0,0,0.00%,1,0.18%,0,0.00%,0,0.00%,"123,550",0.05%,650,0.00%,"124,200",0.03%
,other,,,,,,,,,,,,,,,,,
,Overpressure rupture,,,,,,,,,,,,,,,,,
210,"from steam, other",39,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,000",0.00%,0,0.00%,"1,000",0.00%
,Overpressure rupture of,,,,,,,,,,,,,,,,,
