Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”,Name: “Table 1 of 1 on page 4 of 13”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/08 - 12/31/08,1/1/08 - 12/31/08,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Outside stationary,,,,,,,,,,,,,,,,,
155,compactor/compacted,17,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"156,501",0.06%,501,0.00%,"157,002",0.04%
,trash fire,,,,,,,,,,,,,,,,,
,"Special outside fire,",,,,,,,,,,,,,,,,,
160,other,621,0.10%,13,0,0.00%,3,0.53%,0,0.00%,0,0.00%,"83,792",0.03%,"88,777",0.07%,"172,569",0.05%
,Outside storage fire,,,,,,,,,,,,,,,,,
161,,78,0.01%,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"281,266",0.11%,"213,067",0.18%,"494,333",0.13%
,Outside equipment fire,,,,,,,,,,,,,,,,,
162,,316,0.05%,3,0,0.00%,3,0.53%,0,0.00%,0,0.00%,"504,962",0.20%,"116,291",0.10%,"621,253",0.16%
,Outside gas or vapor,,,,,,,,,,,,,,,,,
163,combustion explosion,16,0.00%,0,0,0.00%,2,0.35%,0,0.00%,0,0.00%,"130,225",0.05%,"100,000",0.08%,"230,225",0.06%
,Outside mailbox fire,,,,,,,,,,,,,,,,,
164,,26,0.00%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,235",0.00%,500,0.00%,"1,735",0.00%
,"Cultivated vegetation,",,,,,,,,,,,,,,,,,
170,"crop fire, other",77,0.01%,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"300,060",0.12%,"202,130",0.17%,"502,190",0.13%
,Cultivated grain or crop,,,,,,,,,,,,,,,,,
171,fire,63,0.01%,6,0,0.00%,0,0.00%,0,0.00%,2,0.60%,"22,912",0.01%,"27,151",0.02%,"50,063",0.01%
,Cultivated orchard or,,,,,,,,,,,,,,,,,
172,vineyard fire,1,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,50,0.00%,0,0.00%,50,0.00%
,Cultivated trees or,,,,,,,,,,,,,,,,,
173,nursery stock fire,38,0.01%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,100,0.00%,"15,000",0.01%,"15,100",0.00%
,"Overpressure rupture,",,,,,,,,,,,,,,,,,
200,"explosion, overheat",159,0.03%,0,0,0.00%,1,0.18%,0,0.00%,0,0.00%,"123,550",0.05%,650,0.00%,"124,200",0.03%
,other,,,,,,,,,,,,,,,,,
,Overpressure rupture,,,,,,,,,,,,,,,,,
210,"from steam, other",39,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,000",0.00%,0,0.00%,"1,000",0.00%
,Overpressure rupture of,,,,,,,,,,,,,,,,,
211,steam pipe or pipeline,22,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"50,300",0.02%,0,0.00%,"50,300",0.01%
,Overpressure rupture of,,,,,,,,,,,,,,,,,
212,steam boiler,8,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Steam rupture of,,,,,,,,,,,,,,,,,
213,pressure or process,4,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,vessel,,,,,,,,,,,,,,,,,
,Overpressure rupture,,,,,,,,,,,,,,,,,
220,"from air or gas, other",62,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Page 4 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/7/09 9:55:08 AM,,
