Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/08 - 12/31/08,1/1/08 - 12/31/08,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Threat to burn,,,,,,,,,,,,,,,,,
482,,15,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Service Call, other",,,,,,,,,,,,,,,,,
500,,"4,784",0.77%,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"41,760",0.02%,"9,500",0.01%,"51,260",0.01%
,"Person in distress, other",,,,,,,,,,,,,,,,,
510,,"1,702",0.27%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,575,0.00%,25,0.00%,600,0.00%
,Lock-out,,,,,,,,,,,,,,,,,
511,,"2,715",0.44%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,10,0.00%,0,0.00%,10,0.00%
,Ring or jewelry removal,,,,,,,,,,,,,,,,,
512,,32,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Water problem, other",,,,,,,,,,,,,,,,,
520,,848,0.14%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,038,800",0.40%,"22,000",0.02%,"1,060,800",0.28%
,Water evacuation,,,,,,,,,,,,,,,,,
521,,206,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"123,700",0.05%,"53,500",0.04%,"177,200",0.05%
,Water or steam leak,,,,,,,,,,,,,,,,,
522,,"1,329",0.21%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"326,700",0.13%,"22,125",0.02%,"348,825",0.09%
,Smoke or odor removal,,,,,,,,,,,,,,,,,
531,,"3,547",0.57%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"133,051",0.05%,"59,529",0.05%,"192,580",0.05%
,"Animal problem, other",,,,,,,,,,,,,,,,,
540,,96,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Animal problem,,,,,,,,,,,,,,,,,
541,,179,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Animal rescue,,,,,,,,,,,,,,,,,
542,,338,0.05%,0,0,0.00%,0,0.00%,0,0.00%,1,0.30%,0,0.00%,0,0.00%,0,0.00%
,Public service,,,,,,,,,,,,,,,,,
550,"assistance, other","3,812",0.62%,0,0,0.00%,0,0.00%,0,0.00%,1,0.30%,"30,075",0.01%,0,0.00%,"30,075",0.01%
,Assist police or other,,,,,,,,,,,,,,,,,
551,governmental agency,"1,723",0.28%,0,0,0.00%,0,0.00%,0,0.00%,2,0.60%,"30,700",0.01%,"3,450",0.00%,"34,150",0.01%
,Police matter,,,,,,,,,,,,,,,,,
552,,"1,319",0.21%,0,0,0.00%,0,0.00%,0,0.00%,1,0.30%,0,0.00%,0,0.00%,0,0.00%
,Public service,,,,,,,,,,,,,,,,,
553,,"9,279",1.50%,0,0,0.00%,0,0.00%,0,0.00%,6,1.79%,"10,000",0.00%,200,0.00%,"10,200",0.00%
,Page 9 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,4/7/09 11:23:30 AM,4/7/09 11:23:30 AM,
