Name: “Table 1 of 1 on page 152 of 179”,Name: “Table 1 of 1 on page 152 of 179”,Name: “Table 1 of 1 on page 152 of 179”,Name: “Table 1 of 1 on page 152 of 179”,Name: “Table 1 of 1 on page 152 of 179”,Name: “Table 1 of 1 on page 152 of 179”,Name: “Table 1 of 1 on page 152 of 179”,Name: “Table 1 of 1 on page 152 of 179”,Name: “Table 1 of 1 on page 152 of 179”,Name: “Table 1 of 1 on page 152 of 179”,Name: “Table 1 of 1 on page 152 of 179”
Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149
,,,,,,,,,,
,,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,150
SOUTH DAKOTA,SOUTH DAKOTA,,,,,,,,,
American Lung Association in South Dakota,American Lung Association in South Dakota,,,,,,,,,
401 East 8th Street Suite 205,,,,,AT-RISK GROUPS,AT-RISK GROUPS,AT-RISK GROUPS,,,
"Sioux Falls, SD 57103",,,,,,,,,,
(605) 336-7222,,,,,Lung Diseases,Lung Diseases,Lung Diseases,,,
www.lung.org/southdakota,,,,,,,,,,
,,,,,,,,Cardio-,,
,,Total,,65 &,Pediatric,Adult,,vascular,,
,County,Population,Under 18,Over,Asthma,Asthma,COPD,Disease,Diabetes,Poverty
,Brookings,"32,629","6,107","3,276",537,"2,013","1,042","1,599","1,573","3,857"
,Brown,"37,331","8,587","5,921",755,"2,147","1,436","2,421","2,272","3,889"
,Codington,"27,606","6,736","4,142",592,"1,560","1,034","1,728","1,633","2,654"
,Custer,"8,339","1,598","1,935",141,496,403,721,656,939
,Jackson,"3,191","1,036",423,91,161,106,177,168,983
,Meade,"26,052","6,173","3,344",543,"1,490",942,"1,516","1,473","2,468"
,Minnehaha,"175,037","43,372","20,281","3,813","9,895","6,011","9,518","9,333","19,658"
,Pennington,"104,347","25,200","14,968","2,216","5,922","3,863","6,384","6,081","13,736"
,Union,"14,855","3,738","2,134",329,829,563,928,891,959
,Totals,"429,387","102,547","56,424","9,016","24,515","15,401","24,991","24,080","49,143"
