Name: “Table 1 of 1 on page 137 of 179”,Name: “Table 1 of 1 on page 137 of 179”,Name: “Table 1 of 1 on page 137 of 179”,Name: “Table 1 of 1 on page 137 of 179”,Name: “Table 1 of 1 on page 137 of 179”,Name: “Table 1 of 1 on page 137 of 179”,Name: “Table 1 of 1 on page 137 of 179”,Name: “Table 1 of 1 on page 137 of 179”,Name: “Table 1 of 1 on page 137 of 179”,Name: “Table 1 of 1 on page 137 of 179”
Table: 134,Table: 134,Table: 134,Table: 134,Table: 134,Table: 134,Table: 134,Table: 134,Table: 134,Table: 134
,,,,,,,,,
,,,,AT-RISK GROUPS,AT-RISK GROUPS,AT-RISK GROUPS,,,
,,,,Lung Diseases,Lung Diseases,Lung Diseases,,,
,,,,,,,Cardio-,,
,Total,,65 &,Pediatric,Adult,,vascular,,
County,Population,Under 18,Over,Asthma,Asthma,COPD,Disease,Diabetes,Poverty
Montgomery,"534,325","120,681","84,853","10,369","43,161","35,707","41,846","48,984","96,985"
Noble,"14,579","2,712","3,395",233,"1,200","1,136","1,471","1,653","2,073"
Portage,"161,451","32,010","22,173","2,750","13,666","10,744","11,973","14,342","22,736"
Preble,"41,886","9,872","6,788",848,"3,322","2,836","3,367","3,933","5,091"
Scioto,"78,477","17,501","12,599","1,504","6,365","5,243","6,149","7,187","18,245"
Stark,"374,868","83,603","63,300","7,184","30,217","25,716","30,698","35,705","53,788"
Summit,"540,811","119,480","83,156","10,266","43,985","36,528","42,470","50,034","84,399"
Trumbull,"207,406","44,535","38,118","3,827","16,791","14,676","17,905","20,632","35,991"
Warren,"217,241","57,443","25,828","4,936","16,854","13,476","14,904","18,022","13,862"
Washington,"61,475","12,547","11,304","1,078","5,052","4,382","5,323","6,142","9,655"
Wood,"128,200","26,669","16,690","2,292","10,768","8,244","9,048","10,882","16,533"
Totals,"8,991,953","2,061,422","1,299,426","177,127","726,782","590,391","675,697","800,729","1,451,605"
OHIO,,,,,,,,,
,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,135
