Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”,Name: “Table 1 of 1 on page 14 of 179”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,,,,,,,
,,,,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,12
People at Risk from Short-term Particle Pollution (24-Hour PM2.5),People at Risk from Short-term Particle Pollution (24-Hour PM2.5),People at Risk from Short-term Particle Pollution (24-Hour PM2.5),People at Risk from Short-term Particle Pollution (24-Hour PM2.5),People at Risk from Short-term Particle Pollution (24-Hour PM2.5),People at Risk from Short-term Particle Pollution (24-Hour PM2.5),People at Risk from Short-term Particle Pollution (24-Hour PM2.5),,,,,
,,,Chronic Diseases,Chronic Diseases,,,,Age Groups,Age Groups,,
In Counties where,Adult,Pediatric,,,,,,,65 and,Total,Number of
the Grades were:,Asthma,Asthma,COPD,,CV Disease,Diabetes,Poverty,Under 18,Over,Population,Counties
Grade A (0.0),"4,209,381","1,346,270","3,146,095",,"4,179,137","4,939,239","9,987,659","15,101,759","8,540,433","63,768,955",266
Grade B (0.3-0.9),"4,014,172","1,212,570","2,852,365",,"3,676,126","4,337,074","8,710,105","13,334,445","7,522,293","58,330,127",163
Grade C (1.0-2.0),"2,183,338","621,887","1,507,301",,"1,969,260","2,320,052","4,663,638","7,040,265","4,231,961","31,006,014",76
Grade D (2.1-3.2),"1,160,599","356,702","708,415",,"941,907","1,178,708","2,896,834","3,911,548","1,981,934","16,109,693",28
Grade F (3.3+),"2,949,649","953,276","1,732,531",,"2,384,411","3,162,804","7,522,859","10,915,968","5,379,279","44,156,781",50
National Population in,,,,,,,,,,,
Counties with PM2.5 Monitors,"15,087,442","4,660,351","10,364,331",,"13,708,883","16,591,727","34,821,643","52,254,491","28,879,287","221,647,091",647
People at Risk from Year-Round Particle Pollution (Annual PM2.5),People at Risk from Year-Round Particle Pollution (Annual PM2.5),People at Risk from Year-Round Particle Pollution (Annual PM2.5),People at Risk from Year-Round Particle Pollution (Annual PM2.5),People at Risk from Year-Round Particle Pollution (Annual PM2.5),People at Risk from Year-Round Particle Pollution (Annual PM2.5),People at Risk from Year-Round Particle Pollution (Annual PM2.5),,,,,
,,,Chronic Diseases,Chronic Diseases,,,,Age Groups,Age Groups,,
In Counties where,Adult,Pediatric,,,,,,,65 and,Total,Number of
the Grades were:,Asthma,Asthma,COPD,,CV Disease,Diabetes,Poverty,Under 18,Over,Population,Counties
Pass,"10,720,495","3,236,432","7,466,837",,"9,901,686","11,811,595","23,704,202","36,463,837","20,802,308","156,807,359",464
Fail,"3,096,331","1,025,583","2,006,862",,"2,655,175","3,427,301","8,475,349","11,351,156","5,596,944","46,284,891",54
National Population in,,,,,,,,,,,
Counties with PM2.5 Monitors,"15,087,442","4,660,351","10,364,331",,"13,708,883","16,591,727","34,821,643","52,254,491","28,879,287","221,647,091",647
People at Risk from Ozone,People at Risk from Ozone,,,,,,,,,,
,,,Chronic Diseases,Chronic Diseases,,,,Age Groups,,,
In Counties where,,Adult,Pediatric,,,,,65 and,65 and,Total,Number of
the Grades were:,Asthma,Asthma,Asthma,COPD,CV Disease,Poverty,Under 18,Over,Over,Population,Counties
Grade A (0.0),"1,320,459","1,320,459","371,193","905,816","1,245,680","3,119,192","4,431,907","2,881,567","2,881,567","19,497,130",127
Grade B (0.3-0.9),"1,535,373","1,535,373","435,400","1,229,737","1,650,630","3,417,687","4,988,560","3,567,140","3,567,140","22,732,980",105
Grade C (1.0-2.0),"1,639,228","1,639,228","486,376","1,127,194","1,475,895","3,146,416","5,488,645","3,144,579","3,144,579","23,403,658",115
Grade D (2.1-3.2),"1,527,358","1,527,358","467,602","1,055,385","1,372,093","3,402,065","5,251,797","2,831,073","2,831,073","22,484,036",90
Grade F (3.3+),"9,513,298","9,513,298","3,049,904","6,461,645","8,529,355","21,820,804","33,827,364","17,655,027","17,655,027","140,576,080",296
National Population in,,,,,,,,,,,
Counties with Ozone Monitors,"15,791,350","15,791,350","4,884,041","10,974,663","14,534,975","35,430,736","54,812,409","30,654,002","30,654,002","232,400,175",809
Note: The State of the Air 2014 covers the period 2010-2012. The Appendix provides a full discussion of the methodology.,Note: The State of the Air 2014 covers the period 2010-2012. The Appendix provides a full discussion of the methodology.,Note: The State of the Air 2014 covers the period 2010-2012. The Appendix provides a full discussion of the methodology.,Note: The State of the Air 2014 covers the period 2010-2012. The Appendix provides a full discussion of the methodology.,Note: The State of the Air 2014 covers the period 2010-2012. The Appendix provides a full discussion of the methodology.,Note: The State of the Air 2014 covers the period 2010-2012. The Appendix provides a full discussion of the methodology.,,,,,,
