Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”,Name: “Table 1 of 1 on page 69 of 179”
Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66
,,,,,,,,,,,,
,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012
,,,,,,,24 Hour,24 Hour,,,Annual,
,,,,Wgt.,,,,,Wgt.,,Design,Pass/
County,Orange,Red,Purple,Avg,Grade,Orange,Red,Purple,Avg,Grade,Value,Fail
District of Columbia,38,2,0,13.7,F,5,1,0,2.2,D,10.4,PASS
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,,,,,,,,,,
,,,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,67
