Name: “Table 1 of 1 on page 71 of 179”,Name: “Table 1 of 1 on page 71 of 179”,Name: “Table 1 of 1 on page 71 of 179”,Name: “Table 1 of 1 on page 71 of 179”,Name: “Table 1 of 1 on page 71 of 179”,Name: “Table 1 of 1 on page 71 of 179”,Name: “Table 1 of 1 on page 71 of 179”,Name: “Table 1 of 1 on page 71 of 179”,Name: “Table 1 of 1 on page 71 of 179”,Name: “Table 1 of 1 on page 71 of 179”,Name: “Table 1 of 1 on page 71 of 179”
Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68
,,,,,,,,,,
(continued),,,,,AT-RISK GROUPS,AT-RISK GROUPS,AT-RISK GROUPS,,,
,,,,,Lung Diseases,Lung Diseases,Lung Diseases,,,
,,,,,,,,Cardio-,,
,,Total,,65 &,Pediatric,Adult,,vascular,,
,County,Population,Under 18,Over,Asthma,Asthma,COPD,Disease,Diabetes,Poverty
,Osceola,"287,416","73,523","34,185","6,464","17,538","15,129","18,796","21,541","55,447"
,Palm Beach,"1,356,545","272,686","299,800","23,976","88,366","85,711","118,533","131,379","193,825"
,Pasco,"470,391","97,037","102,427","8,532","30,482","29,690","41,171","45,736","61,989"
,Pinellas,"921,319","159,769","203,893","14,048","62,338","61,017","84,846","94,678","127,234"
,Polk,"616,158","141,825","115,650","12,470","38,729","36,370","48,950","54,686","108,784"
,Santa Rosa,"158,512","36,268","21,497","3,189","10,048","8,974","11,514","13,176","18,676"
,Sarasota,"386,147","59,230","125,363","5,208","26,535","28,474","42,453","46,107","48,338"
,Seminole,"430,838","94,621","57,215","8,319","27,623","24,421","31,044","35,559","53,737"
,St. Lucie,"283,866","61,166","60,659","5,378","18,177","17,640","24,394","27,098","49,151"
,Volusia,"496,950","91,371","110,419","8,034","33,152","32,401","45,027","50,115","95,456"
,Wakulla,"30,818","6,687","3,708",588,"1,987","1,739","2,186","2,522","4,416"
,Totals,"17,650,197","3,671,544","3,148,491","322,818","1,143,379","1,058,911","1,407,211","1,581,755","2,967,502"
FLORIDA,,,,,,,,,,
,,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,69
