Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”,Name: “Table 1 of 1 on page 95 of 179”
Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92
,,,,,,,,,,,,
,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012
,,,,,,,24 Hour,24 Hour,,,Annual,
,,,,Wgt.,,,,,Wgt.,,Design,Pass/
County,Orange,Red,Purple,Avg,Grade,Orange,Red,Purple,Avg,Grade,Value,Fail
Pulaski,3,0,0,1.0,C,INC,INC,INC,INC,INC,INC,INC
Simpson,5,0,0,1.7,C,DNC,DNC,DNC,DNC,DNC,DNC,DNC
Trigg,7,0,0,2.3,D,DNC,DNC,DNC,DNC,DNC,DNC,DNC
Warren,8,0,0,2.7,D,0,0,0,0.0,A,INC,INC
Washington,INC,INC,INC,INC,INC,DNC,DNC,DNC,DNC,DNC,DNC,DNC
KENTUCKY,,,,,,,,,,,,
,,,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,93
