Name: “Table 1 of 1 on page 145 of 179”,Name: “Table 1 of 1 on page 145 of 179”,Name: “Table 1 of 1 on page 145 of 179”,Name: “Table 1 of 1 on page 145 of 179”,Name: “Table 1 of 1 on page 145 of 179”,Name: “Table 1 of 1 on page 145 of 179”,Name: “Table 1 of 1 on page 145 of 179”,Name: “Table 1 of 1 on page 145 of 179”,Name: “Table 1 of 1 on page 145 of 179”,Name: “Table 1 of 1 on page 145 of 179”
Table: 142,Table: 142,Table: 142,Table: 142,Table: 142,Table: 142,Table: 142,Table: 142,Table: 142,Table: 142
,,,,,,,,,
,,,,AT-RISK GROUPS,AT-RISK GROUPS,AT-RISK GROUPS,,,
,,,,Lung Diseases,Lung Diseases,Lung Diseases,,,
,,,,,,,Cardio-,,
,Total,,65 &,Pediatric,Adult,,vascular,,
County,Population,Under 18,Over,Asthma,Asthma,COPD,Disease,Diabetes,Poverty
Lycoming,"117,168","23,963","19,756","2,490","9,387","6,271","8,672","9,667","15,239"
Mercer,"115,655","24,245","22,118","2,520","9,111","6,420","9,127","10,046","15,327"
Monroe,"168,798","37,670","23,337","3,915","13,281","8,673","11,610","13,319","22,139"
Montgomery,"808,460","180,345","127,286","18,742","63,353","42,086","57,698","64,821","51,743"
Northampton,"299,267","63,084","49,216","6,556","23,792","15,897","21,914","24,518","31,391"
Perry,"45,701","10,356","6,709","1,076","3,567","2,372","3,215","3,662","4,893"
Philadelphia,"1,547,607","348,538","189,106","36,222","123,670","71,951","93,433","105,798","399,562"
Somerset,"76,957","14,382","15,028","1,495","6,230","4,424","6,281","6,942","8,972"
Tioga,"42,577","8,618","7,930",896,"3,397","2,351","3,316","3,659","5,818"
Washington,"208,716","41,965","37,833","4,361","16,665","11,619","16,304","18,148","21,914"
Westmoreland,"363,395","70,020","71,311","7,277","29,137","20,974","29,857","33,054","38,648"
York,"437,846","99,895","65,587","10,382","34,163","22,446","30,512","34,470","45,462"
Totals,"11,155,645","2,410,946","1,752,243","250,558","884,118","578,873","791,352","887,069","1,470,814"
PENNSYLVANIA,,,,,,,,,
,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,143
