Name: “Table 1 of 1 on page 78 of 179”,Name: “Table 1 of 1 on page 78 of 179”,Name: “Table 1 of 1 on page 78 of 179”,Name: “Table 1 of 1 on page 78 of 179”,Name: “Table 1 of 1 on page 78 of 179”,Name: “Table 1 of 1 on page 78 of 179”,Name: “Table 1 of 1 on page 78 of 179”,Name: “Table 1 of 1 on page 78 of 179”,Name: “Table 1 of 1 on page 78 of 179”,Name: “Table 1 of 1 on page 78 of 179”,Name: “Table 1 of 1 on page 78 of 179”
Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75
,,,,,,,,,,
,,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,76
HAWAII,,,,,,,,,,
American Lung Association in Hawaii,American Lung Association in Hawaii,,,,,,,,,
"810 Richards, Suite 750",,,,,AT-RISK GROUPS,AT-RISK GROUPS,AT-RISK GROUPS,,,
"Honolulu HI, 96813",,,,,,,,,,
(808) 537 5966,,,,,Lung Diseases,Lung Diseases,Lung Diseases,,,
www.lung.org/hawaii,,,,,,,,,,
,,,,,,,,Cardio-,,
,,Total,,65 &,Pediatric,Adult,,vascular,,
,County,Population,Under 18,Over,Asthma,Asthma,COPD,Disease,Diabetes,Poverty
,Hawaii,"189,191","42,070","30,112","4,721","12,942","5,466","10,210","12,088","35,283"
,Honolulu,"976,372","210,323","147,427","23,601","68,262","27,386","49,610","57,633","98,870"
,Kauai,"68,434","15,119","11,035","1,697","4,686","1,986","3,715","4,389","8,296"
,Maui,"158,226","35,499","22,200","3,983","10,915","4,405","8,055","9,667","17,539"
,Totals,"1,392,223","303,011","210,774","34,002","96,804","39,243","71,590","83,777","159,988"
