Name: “Table 1 of 1 on page 168 of 179”,Name: “Table 1 of 1 on page 168 of 179”,Name: “Table 1 of 1 on page 168 of 179”,Name: “Table 1 of 1 on page 168 of 179”,Name: “Table 1 of 1 on page 168 of 179”,Name: “Table 1 of 1 on page 168 of 179”,Name: “Table 1 of 1 on page 168 of 179”,Name: “Table 1 of 1 on page 168 of 179”,Name: “Table 1 of 1 on page 168 of 179”,Name: “Table 1 of 1 on page 168 of 179”,Name: “Table 1 of 1 on page 168 of 179”
Table: 165,Table: 165,Table: 165,Table: 165,Table: 165,Table: 165,Table: 165,Table: 165,Table: 165,Table: 165,Table: 165
,,,,,,,,,,
,,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,166
WASHINGTON,WASHINGTON,,,,,,,,,
American Lung Association in Washington,American Lung Association in Washington,,,,,,,,,
822 John Street,,,,,AT-RISK GROUPS,AT-RISK GROUPS,AT-RISK GROUPS,,,
"Seattle, WA 98109",,,,,,,,,,
(206) 441-5100,,,,,Lung Diseases,Lung Diseases,Lung Diseases,,,
www.lung.org/washington,,,,,,,,,,
,,,,,,,,Cardio-,,
,,Total,,65 &,Pediatric,Adult,,vascular,,
,County,Population,Under 18,Over,Asthma,Asthma,COPD,Disease,Diabetes,Poverty
,Chelan,"73,687","18,310","12,051","1,223","5,384","3,380","4,527","5,350","10,810"
,Clallam,"71,863","12,661","18,230",846,"5,768","4,074","5,922","6,617","9,906"
,Clark,"438,287","112,969","55,177","7,544","31,584","18,479","23,380","28,725","51,981"
,King,"2,007,440","423,212","232,434","28,263","153,470","85,737","104,612","130,838","234,813"
,Kitsap,"254,991","54,481","37,009","3,638","19,479","11,671","15,057","18,269","27,401"
,Okanogan,"41,275","9,657","7,654",645,"3,081","2,019","2,780","3,245","8,931"
,Pierce,"811,681","197,374","96,143","13,181","59,558","33,914","42,036","52,140","101,706"
,Skagit,"118,222","27,384","20,561","1,829","8,830","5,599","7,563","8,873","17,004"
,Snohomish,"733,036","172,635","82,480","11,529","54,407","30,874","37,941","47,701","74,394"
,Spokane,"475,735","108,173","65,780","7,224","35,655","21,006","26,828","32,590","73,788"
,Thurston,"258,332","57,914","36,274","3,868","19,458","11,559","14,830","18,024","31,087"
,Whatcom,"205,262","41,628","29,481","2,780","15,850","9,262","11,803","14,262","32,202"
,Yakima,"246,977","74,562","29,906","4,979","16,695","9,646","12,181","14,799","55,498"
,Totals,"5,736,788","1,310,960","723,180","87,549","429,218","247,219","309,460","381,433","729,521"
