Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”,Name: “Table 1 of 1 on page 117 of 179”
Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114
,,,,,,,,,,,,
,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH OZONE DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012,HIGH PARTICLE POLLUTION DAYS 2010–2012
,,,,,,,24 Hour,24 Hour,,,Annual,
,,,,Wgt.,,,,,Wgt.,,Design,Pass/
County,Orange,Red,Purple,Avg,Grade,Orange,Red,Purple,Avg,Grade,Value,Fail
Douglas,4,0,0,1.3,C,4,0,0,1.3,C,10.9,PASS
Hall,DNC,DNC,DNC,DNC,DNC,0,0,0,0.0,A,7.3,PASS
Knox,INC,INC,INC,INC,INC,DNC,DNC,DNC,DNC,DNC,DNC,DNC
Lancaster,0,0,0,0.0,A,1,0,0,0.3,B,8.7,PASS
Sarpy,DNC,DNC,DNC,DNC,DNC,3,0,0,1.0,C,11.5,PASS
Scotts Bluff,1,0,0,0.3,B,0,0,0,0.0,A,INC,INC
Washington,DNC,DNC,DNC,DNC,DNC,1,0,0,0.3,B,9.3,PASS
NEBRASKA,,,,,,,,,,,,
,,,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,115
