Name: “Table 1 of 1 on page 127 of 179”,Name: “Table 1 of 1 on page 127 of 179”,Name: “Table 1 of 1 on page 127 of 179”,Name: “Table 1 of 1 on page 127 of 179”,Name: “Table 1 of 1 on page 127 of 179”,Name: “Table 1 of 1 on page 127 of 179”,Name: “Table 1 of 1 on page 127 of 179”,Name: “Table 1 of 1 on page 127 of 179”,Name: “Table 1 of 1 on page 127 of 179”,Name: “Table 1 of 1 on page 127 of 179”
Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124,Table: 124
,,,,,,,,,
,,,,AT-RISK GROUPS,AT-RISK GROUPS,AT-RISK GROUPS,,,
,,,,Lung Diseases,Lung Diseases,Lung Diseases,,,
,,,,,,,Cardio-,,
,Total,,65 &,Pediatric,Adult,,vascular,,
County,Population,Under 18,Over,Asthma,Asthma,COPD,Disease,Diabetes,Poverty
Rockland,"317,757","87,754","45,230","8,029","21,382","14,803","19,523","23,456","47,759"
Saratoga,"222,133","48,177","32,792","4,408","16,201","11,209","14,859","17,871","14,514"
Schenectady,"155,124","34,461","23,472","3,153","11,222","7,766","10,253","12,323","18,733"
Steuben,"99,063","22,433","16,570","2,052","7,162","5,159","6,962","8,282","15,243"
Suffolk,"1,499,273","345,905","216,841","31,647","107,310","73,919","97,624","117,523","108,247"
Tompkins,"102,554","16,026","11,795","1,466","7,895","4,717","5,611","7,045","15,902"
Ulster,"181,791","34,874","29,382","3,191","13,700","9,634","12,860","15,397","23,621"
Wayne,"92,962","21,147","14,374","1,935","6,710","4,756","6,394","7,643","11,015"
Westchester,"961,670","225,246","146,002","20,608","68,542","47,756","63,284","75,921","95,453"
Totals,"17,834,255","3,906,497","2,470,295","357,407","1,288,905","858,908","1,107,655","1,344,730","2,793,742"
NEW YORK,,,,,,,,,
,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,125
