Name: “Table 1 of 1 on page 105 of 179”,Name: “Table 1 of 1 on page 105 of 179”,Name: “Table 1 of 1 on page 105 of 179”,Name: “Table 1 of 1 on page 105 of 179”,Name: “Table 1 of 1 on page 105 of 179”,Name: “Table 1 of 1 on page 105 of 179”,Name: “Table 1 of 1 on page 105 of 179”,Name: “Table 1 of 1 on page 105 of 179”,Name: “Table 1 of 1 on page 105 of 179”,Name: “Table 1 of 1 on page 105 of 179”
Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102
,,,,,,,,,
,,,,AT-RISK GROUPS,AT-RISK GROUPS,AT-RISK GROUPS,,,
,,,,Lung Diseases,Lung Diseases,Lung Diseases,,,
,,,,,,,Cardio-,,
,Total,,65 &,Pediatric,Adult,,vascular,,
County,Population,Under 18,Over,Asthma,Asthma,COPD,Disease,Diabetes,Poverty
Wayne,"1,792,365","439,192","236,285","41,579","142,479","98,917","128,386","137,546","465,744"
Wexford,"32,608","7,616","5,484",721,"2,597","1,945","2,691","2,796","6,169"
Totals,"7,386,609","1,721,486","1,021,224","162,977","595,581","417,030","545,847","582,266","1,286,756"
MICHIGAN,,,,,,,,,
,,,,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,A M E R I C A N LU N G ASS O C I AT I O N STAT E   O F   T H E   A I R 2 01 4,103
