Name: “Table 1 of 1 on page 31 of 79”,Name: “Table 1 of 1 on page 31 of 79”
Table: 31,Table: 31
,
OMB NO. 1810-0614,Page 30
2.3.3.1.2 Priority for Services – During the Regular School Year,
"In the table below, provide the unduplicated number of participating migrant children who have been classified as having","In the table below, provide the unduplicated number of participating migrant children who have been classified as having"
"""priority for services"" and who received instructional or support services during the regular school year. The total is calculated","""priority for services"" and who received instructional or support services during the regular school year. The total is calculated"
automatically.,
Age/Grade,Priority for Services
Age 3 through,
5,44
K,42
1,45
2,35
3,47
4,30
5,27
6,27
7,20
8,23
9,20
10,35
11,25
12,17
Ungraded,
Out-of-school,80
Total,517
Comments:,"The number of students participating (2.3.3.1.2) in grades 10, 11 ,and 12 is greater than the number of students"
"eligible (2.3.1.2) in grades 10, 11, and 12. The reason for this difference is the number of students participating includes","eligible (2.3.1.2) in grades 10, 11, and 12. The reason for this difference is the number of students participating includes"
students who received instructional or support services and students that received services under the continuation of services,students who received instructional or support services and students that received services under the continuation of services
"provision. For the number of students eligible (2.3.1.2), students that received service under the continuation of services","provision. For the number of students eligible (2.3.1.2), students that received service under the continuation of services"
provision were not included.,
Virginia does not have any students classified as ungraded.,
