Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”,Name: “Table 1 of 1 on page 5 of 18”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Special outside fire, other",,,,,,,,,,,,,,,,,
160,,631,0.09 %,7,0,0.00 %,4,0.65 %,0,0.00 %,0,0.00 %,"199,240",0.11 %,"32,637",0.05 %,"231,877",0.09 %
161,Outside storage fire,127,0.02 %,6,0,0.00 %,0,0.00 %,0,0.00 %,5,0.80 %,"218,726",0.12 %,"408,221",0.62 %,"626,947",0.25 %
162,Outside equipment fire,381,0.06 %,3,0,0.00 %,2,0.33 %,0,0.00 %,1,0.16 %,"649,327",0.35 %,"75,940",0.12 %,"725,267",0.29 %
,Outside gas or vapor,,,,,,,,,,,,,,,,,
163,,19,0.00 %,0,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,"18,501",0.01 %,"1,001",0.00 %,"19,502",0.01 %
,combustion explosion,,,,,,,,,,,,,,,,,
164,Outside mailbox fire,18,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"1,175",0.00 %,600,0.00 %,"1,775",0.00 %
,"Cultivated vegetation,",,,,,,,,,,,,,,,,,
170,,54,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,"3,741",0.00 %,576,0.00 %,"4,317",0.00 %
,"crop fire, other",,,,,,,,,,,,,,,,,
,Cultivated grain or crop,,,,,,,,,,,,,,,,,
171,,39,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"144,624",0.08 %,"150,144",0.23 %,"294,768",0.12 %
,fire,,,,,,,,,,,,,,,,,
,Cultivated trees or,,,,,,,,,,,,,,,,,
173,,33,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"1,276",0.00 %,76,0.00 %,"1,352",0.00 %
,nursery stock fire,,,,,,,,,,,,,,,,,
,"Overpressure rupture,",,,,,,,,,,,,,,,,,
200,"explosion, overheat other",111,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"5,000",0.00 %,0,0.00 %,"5,000",0.00 %
,Overpressure rupture,,,,,,,,,,,,,,,,,
210,,26,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"from steam, other",,,,,,,,,,,,,,,,,
,Overpressure rupture of,,,,,,,,,,,,,,,,,
211,steam pipe or pipeline,18,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,200,0.00 %,0,0.00 %,200,0.00 %
,Page 5 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:02 EST 2012,Thu Mar 08 08:46:02 EST 2012,Thu Mar 08 08:46:02 EST 2012
