Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”,Name: “Table 1 of 1 on page 7 of 18”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,"Excessive heat, scorch",,,,,,,,,,,,,,,,,
251,,992,0.14 %,1,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,"35,157",0.02 %,"13,224",0.02 %,"48,381",0.02 %
,burns with no ignition,,,,,,,,,,,,,,,,,
,"Rescue, emergency",,,,,,,,,,,,,,,,,
300,"medical call (EMS) call,","18,132",2.65 %,0,3,2.63 %,3,0.49 %,0,0.00 %,0,0.00 %,"29,000",0.02 %,0,0.00 %,"29,000",0.01 %
,other,,,,,,,,,,,,,,,,,
,"Medical assist, assist",,,,,,,,,,,,,,,,,
311,,"40,482",5.91 %,1,2,1.75 %,7,1.14 %,0,0.00 %,3,0.48 %,"405,500",0.22 %,100,0.00 %,"405,600",0.16 %
,EMS crew,,,,,,,,,,,,,,,,,
,Emergency medical,,,,,,,,,,,,,,,,,
320,,517,0.08 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"service, other",,,,,,,,,,,,,,,,,
,"EMS call, excluding",,,,,,,,,,,,,,,,,
,,"340,249",,,,,,,,100.00,,,,,,,,
321,vehicle accident with,,49.70 %,1,6,5.26 %,5,0.81 %,1,,189,30.34 %,"6,351",0.00 %,1,0.00 %,"6,352",0.00 %
,,,,,,,,,,%,,,,,,,,
,injury,,,,,,,,,,,,,,,,,
,Vehicle accident with,,,,,,,,,,,,,,,,,
322,,"28,417",4.15 %,0,24,21.05 %,69,11.22 %,0,0.00 %,20,3.21 %,"1,736,751",0.92 %,"131,500",0.20 %,"1,868,251",0.74 %
,injuries,,,,,,,,,,,,,,,,,
,Motor vehicle/pedestrian,,,,,,,,,,,,,,,,,
323,accident (MV Ped),"1,922",0.28 %,0,3,2.63 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Motor vehicle accident,,,,,,,,,,,,,,,,,
324,,"16,629",2.43 %,0,0,0.00 %,0,0.00 %,0,0.00 %,5,0.80 %,"1,501,802",0.80 %,"92,700",0.14 %,"1,594,502",0.63 %
,with no injuries,,,,,,,,,,,,,,,,,
,"Lock-in (if lock out , use",,,,,,,,,,,,,,,,,
331,,564,0.08 %,0,0,0.00 %,0,0.00 %,0,0.00 %,2,0.32 %,305,0.00 %,0,0.00 %,305,0.00 %
,511 ),,,,,,,,,,,,,,,,,
340,"Search, other",27,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Search for person on,,,,,,,,,,,,,,,,,
341,,107,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,land,,,,,,,,,,,,,,,,,
,Page 7 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 09:17:25 EST 2012,Thu Mar 08 09:17:25 EST 2012,Thu Mar 08 09:17:25 EST 2012
