Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”,Name: “Table 1 of 1 on page 2 of 18”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
100,"Fire, other","1,054",0.15 %,9,0,0.00 %,25,4.07 %,0,0.00 %,1,0.16 %,"1,959,972",1.04 %,"774,765",1.18 %,"2,734,737",1.08 %
,"Structure fire, other",,,,,,,,,,,,,,,,,
110,,1,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,"30,000",0.02 %,"20,000",0.03 %,"50,000",0.02 %
,(conversion only),,,,,,,,,,,,,,,,,
111,Building fires,"5,054",0.74 %,172,41,35.96 %,318,51.71 %,0,0.00 %,221,35.47 %,"120,328,235",63.95 %,"54,208,079",82.32 %,"174,536,314",68.71 %
,Fires in structures other,,,,,,,,,,,,,,,,,
112,than in a building,282,0.04 %,9,0,0.00 %,2,0.33 %,0,0.00 %,5,0.80 %,"2,006,387",1.07 %,"886,283",1.35 %,"2,892,670",1.14 %
,"Cooking fire, confined to",,,,,,,,,,,,,,,,,
113,,"2,553",0.37 %,1,0,0.00 %,67,10.89 %,0,0.00 %,3,0.48 %,"518,524",0.28 %,"1,251,530",1.90 %,"1,770,054",0.70 %
,container,,,,,,,,,,,,,,,,,
,"Chimney or flue fire,",,,,,,,,,,,,,,,,,
114,confined to chimney or,965,0.14 %,0,0,0.00 %,4,0.65 %,0,0.00 %,3,0.48 %,"149,060",0.08 %,"44,872",0.07 %,"193,932",0.08 %
,flue,,,,,,,,,,,,,,,,,
,Incinerator overload or,,,,,,,,,,,,,,,,,
115,"malfunction, fire confined",25,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,600,0.00 %,"2,101",0.00 %,"2,701",0.00 %
,Fuel burner/boiler,,,,,,,,,,,,,,,,,
116,"malfunction, fire confined",142,0.02 %,0,0,0.00 %,2,0.33 %,0,0.00 %,2,0.32 %,"64,126",0.03 %,"40,272",0.06 %,"104,398",0.04 %
,Commercial Compactor,,,,,,,,,,,,,,,,,
117,"fire, confined to rubbish",29,0.00 %,0,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,"4,700",0.00 %,"5,750",0.01 %,"10,450",0.00 %
,"Trash or rubbish fire,",,,,,,,,,,,,,,,,,
118,,501,0.07 %,1,0,0.00 %,2,0.33 %,0,0.00 %,0,0.00 %,"28,504",0.02 %,"26,795",0.04 %,"55,299",0.02 %
,contained,,,,,,,,,,,,,,,,,
,Fire in mobile prop. used,,,,,,,,,,,,,,,,,
120,"as a fixed struc., other",18,0.00 %,1,1,0.88 %,0,0.00 %,0,0.00 %,0,0.00 %,"176,800",0.09 %,"119,150",0.18 %,"295,950",0.12 %
,Page 2 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 08:46:00 EST 2012,Thu Mar 08 08:46:00 EST 2012,Thu Mar 08 08:46:00 EST 2012
