Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”,Name: “Table 1 of 1 on page 9 of 18”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
362,Ice rescue,4,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
363,Swift water rescue,179,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,3,0.48 %,300,0.00 %,0,0.00 %,300,0.00 %
364,Surf rescue,8,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
365,Watercraft rescue,156,0.02 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
370,"Electrical rescue, other",11,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,Electrocution or potential,,,,,,,,,,,,,,,,,
371,,11,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,electrocution,,,,,,,,,,,,,,,,,
,Trapped by power lines,,,,,,,,,,,,,,,,,
372,,9,0.00 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
381,Rescue or EMS standby,"1,359",0.20 %,0,1,0.88 %,1,0.16 %,0,0.00 %,0,0.00 %,"44,800",0.02 %,"2,000",0.00 %,"46,800",0.02 %
,"Hazardous condition,",,,,,,,,,,,,,,,,,
400,,"2,022",0.30 %,0,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,"104,501",0.06 %,"18,561",0.03 %,"123,062",0.05 %
,other,,,,,,,,,,,,,,,,,
,Flammable gas or liquid,,,,,,,,,,,,,,,,,
410,,371,0.05 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,500,0.00 %,0,0.00 %,500,0.00 %
,"condition, other",,,,,,,,,,,,,,,,,
,Gasoline or other,,,,,,,,,,,,,,,,,
411,,"1,522",0.22 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,"16,725",0.01 %,"5,295",0.01 %,"22,020",0.01 %
,flammable liquid spill,,,,,,,,,,,,,,,,,
,Page 9 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 09:25:17 EST 2012,Thu Mar 08 09:25:17 EST 2012,Thu Mar 08 09:25:17 EST 2012
