Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”,Name: “Table 1 of 1 on page 15 of 18”
Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,Hazmat release,,,,,,,,,,,,,,,,,
671,investigation w/ no,"1,049",0.15 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,hazmat,,,,,,,,,,,,,,,,,
,"Biological hazard, none",,,,,,,,,,,,,,,,,
672,,49,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,found,,,,,,,,,,,,,,,,,
,"False alarm or false call,",,,,,,,,,,,,,,,,,
700,,"8,499",1.24 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,other,,,,,,,,,,,,,,,,,
,"Malicious, mischievous",,,,,,,,,,,,,,,,,
710,,845,0.12 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,0,0.00 %
,"false call, other",,,,,,,,,,,,,,,,,
,"Municipal alarm system,",,,,,,,,,,,,,,,,,
711,malicious false alarm,256,0.04 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,100,0.00 %,500,0.00 %,600,0.00 %
,"Direct tie to FD,",,,,,,,,,,,,,,,,,
712,,36,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,malicious/false alarm,,,,,,,,,,,,,,,,,
,"Telephone, malicious",,,,,,,,,,,,,,,,,
713,,101,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,0,0.00 %,0,0.00 %,0,0.00 %
,false alarm,,,,,,,,,,,,,,,,,
,"Central station, malicious",,,,,,,,,,,,,,,,,
714,,386,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,false alarm,,,,,,,,,,,,,,,,,
,"Local alarm system,",,,,,,,,,,,,,,,,,
715,,511,0.07 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,malicious false alarm,,,,,,,,,,,,,,,,,
721,Bomb scare - no bomb,211,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"System malfunction,",,,,,,,,,,,,,,,,,
730,,"3,628",0.53 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,1,0.00 %,1,0.00 %,2,0.00 %
,other,,,,,,,,,,,,,,,,,
,Page 15 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 09:33:14 EST 2012,Thu Mar 08 09:33:14 EST 2012,Thu Mar 08 09:33:14 EST 2012
