Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”,Name: “Table 1 of 1 on page 14 of 18”
Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14
,,,,,,,,,,,,,,,,,,
Tally,,,,,,,,,,,,,,,,,,
,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,Selected Coded Field: Basic: Incident Type,,,,,,,,,,,,
,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,Report Period: From 01/01/2011 to 12/31/2011,,,,,,,,,,,
CODE,Description,FREQ,FREQ,EXPs,CIV,CIV,CIV,CIV,FF,FF,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
,,,%,,DTHS,DTHS,INJS,INJS,DTHS,DTHS,INJS,INJS,,LOSS,,LOSS,,LOSS
,,,,,,%,,%,,%,,%,,%,,%,,%
,Dispatched & canceled,,,,,,,,,,,,,,,,,
611,,"35,963",5.25 %,1,0,0.00 %,1,0.16 %,0,0.00 %,1,0.16 %,"5,800",0.00 %,0,0.00 %,"5,800",0.00 %
,en route,,,,,,,,,,,,,,,,,
621,Wrong location,246,0.04 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,No incident found at,,,,,,,,,,,,,,,,,
622,,"6,654",0.97 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,301,0.00 %,0,-0.00 %,300,0.00 %
,dispatch address,,,,,,,,,,,,,,,,,
,Authorized controlled,,,,,,,,,,,,,,,,,
631,,"1,950",0.28 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,1,0.00 %,1,0.00 %,2,0.00 %
,burning,,,,,,,,,,,,,,,,,
632,Prescribed fire,91,0.01 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,5,0.00 %,5,0.00 %,10,0.00 %
,Vicinity alarm (incident in,,,,,,,,,,,,,,,,,
641,,226,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,other location),,,,,,,,,,,,,,,,,
,"Steam, other gas",,,,,,,,,,,,,,,,,
650,"mistaken for smoke,",424,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,other,,,,,,,,,,,,,,,,,
,"Smoke scare, odor of",,,,,,,,,,,,,,,,,
651,,"4,917",0.72 %,0,0,0.00 %,0,0.00 %,0,0.00 %,1,0.16 %,"4,675",0.00 %,500,0.00 %,"5,175",0.00 %
,smoke,,,,,,,,,,,,,,,,,
,"Steam, vapor, fog or dust",,,,,,,,,,,,,,,,,
652,thought to be smoke,806,0.12 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,500,0.00 %,0,0.00 %,500,0.00 %
653,"Barbecue, tar kettle",203,0.03 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,"EMS call, party",,,,,,,,,,,,,,,,,
661,transported by non-fire,384,0.06 %,0,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %,0,0.00 %
,agency,,,,,,,,,,,,,,,,,
,Page 14 of 18,,,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 08 09:33:13 EST 2012,Thu Mar 08 09:33:13 EST 2012,Thu Mar 08 09:33:13 EST 2012
